nps_id,customer_id,channel_id,score,comment,responded_at,responded_at_int
13000001727,794,1,7,Podría mejorar el empaque,2025-04-19 15:59:20,202504191559
13000001728,184,2,9,Todo perfecto,2024-02-19 21:45:49,202402192145
13000001729,78,2,7,Atención muy buena,2024-06-27 16:13:15,202406271613
13000001730,246,1,8,Tardó un poco más de lo esperado,2025-02-18 09:00:50,202502180900
13000001731,519,1,5,Muy conforme con la calidad,2024-03-24 04:18:13,202403240418
13000001732,569,1,7,Podría mejorar el empaque,2025-06-09 23:47:40,202506092347
13000001733,721,2,8,Volvería a comprar,2024-10-20 17:58:06,202410201758
13000001734,234,2,10,Entrega rápida y producto excelente,2024-05-15 15:04:24,202405151504
13000001735,355,2,9,Volvería a comprar,2024-09-04 09:13:22,202409040913
13000001736,1477,1,4,Atención muy buena,2025-09-08 22:47:04,202509082247
13000001737,292,1,2,Muy conforme con la calidad,2025-05-26 19:07:54,202505261907
13000001738,829,2,5,No Comment,2025-08-07 21:49:49,202508072149
13000001739,637,1,3,Tardó un poco más de lo esperado,2024-04-09 17:23:11,202404091723
13000001740,481,1,7,No Comment,2024-03-22 05:30:42,202403220530
13000001741,117,2,10,Todo perfecto,2025-03-21 05:44:15,202503210544
13000001742,427,1,0,Volvería a comprar,2025-06-03 05:59:44,202506030559
13000001743,971,1,7,Volvería a comprar,2025-01-30 13:20:21,202501301320
13000001744,891,1,7,Tardó un poco más de lo esperado,2024-11-24 18:42:45,202411241842
13000001745,1400,2,8,No Comment,2025-03-12 06:56:26,202503120656
13000001746,1360,1,2,Muy conforme con la calidad,2024-08-14 18:21:08,202408141821
13000001747,1227,1,6,Atención muy buena,2024-06-10 09:02:01,202406100902
13000001748,581,1,2,Tardó un poco más de lo esperado,2024-09-25 15:08:45,202409251508
13000001749,884,2,8,Todo perfecto,2024-04-24 17:06:04,202404241706
13000001750,609,2,8,Tardó un poco más de lo esperado,2025-09-06 21:13:57,202509062113
13000001751,500,2,6,Todo perfecto,2025-04-09 00:06:42,202504090006
13000001752,325,2,10,No Comment,2024-10-10 19:28:41,202410101928
13000001753,848,1,10,Podría mejorar el empaque,2024-03-13 21:17:57,202403132117
13000001754,1116,1,8,Atención muy buena,2024-10-09 13:39:01,202410091339
13000001755,1251,2,8,Volvería a comprar,2025-09-16 23:35:21,202509162335
13000001756,1439,2,2,Entrega rápida y producto excelente,2024-11-19 03:08:44,202411190308
13000001757,900,2,7,Tardó un poco más de lo esperado,2024-09-11 04:49:48,202409110449
13000001758,434,1,10,Podría mejorar el empaque,2024-09-03 13:31:35,202409031331
13000001759,134,2,10,Entrega rápida y producto excelente,2025-07-30 15:52:52,202507301552
13000001760,131,2,9,Tardó un poco más de lo esperado,2025-10-07 23:49:11,202510072349
13000001761,547,2,6,Volvería a comprar,2025-03-04 01:42:24,202503040142
13000001762,946,1,3,Tardó un poco más de lo esperado,2024-08-31 01:07:20,202408310107
13000001763,1267,1,10,Tardó un poco más de lo esperado,2025-01-10 14:20:12,202501101420
13000001764,331,2,10,Volvería a comprar,2024-04-08 00:18:52,202404080018
13000001765,44,1,3,Atención muy buena,2025-07-23 20:23:00,202507232023
13000001766,1194,2,9,Muy conforme con la calidad,2024-04-02 02:38:34,202404020238
13000001767,734,1,6,Volvería a comprar,2025-06-09 17:06:15,202506091706
13000001768,543,2,9,Muy conforme con la calidad,2024-08-29 01:41:22,202408290141
13000001769,140,1,8,Entrega rápida y producto excelente,2025-03-24 22:57:16,202503242257
13000001770,474,2,6,Podría mejorar el empaque,2024-10-01 06:12:43,202410010612
13000001771,1038,1,9,Podría mejorar el empaque,2024-01-19 19:18:46,202401191918
13000001772,925,2,3,No Comment,2024-06-14 15:19:44,202406141519
13000001773,301,2,1,Atención muy buena,2024-04-02 21:27:37,202404022127
13000001774,750,2,10,Todo perfecto,2024-12-14 16:20:47,202412141620
13000001775,828,1,10,Podría mejorar el empaque,2024-07-05 20:12:32,202407052012
13000001776,1174,1,6,Podría mejorar el empaque,2024-10-09 12:23:00,202410091223
13000001777,882,2,10,Volvería a comprar,2024-05-29 02:19:57,202405290219
13000001778,1440,1,7,Atención muy buena,2024-12-17 07:46:29,202412170746
13000001779,422,1,6,Volvería a comprar,2024-09-09 08:54:10,202409090854
13000001780,505,1,10,Entrega rápida y producto excelente,2024-05-18 13:07:20,202405181307
13000001781,105,2,4,Volvería a comprar,2024-04-07 22:37:37,202404072237
13000001782,524,1,4,Tardó un poco más de lo esperado,2024-05-07 04:20:14,202405070420
13000001783,220,2,0,Entrega rápida y producto excelente,2024-11-20 07:04:40,202411200704
13000001784,737,1,9,Atención muy buena,2025-01-24 08:12:03,202501240812
13000001785,68,1,8,Volvería a comprar,2024-04-28 21:41:14,202404282141
13000001786,975,1,4,Muy conforme con la calidad,2024-11-23 06:04:43,202411230604
13000001787,12,2,5,Tardó un poco más de lo esperado,2025-01-08 07:45:35,202501080745
13000001788,1284,2,9,Muy conforme con la calidad,2024-05-07 03:22:06,202405070322
13000001789,326,1,9,Muy conforme con la calidad,2024-07-07 04:30:55,202407070430
13000001790,1098,2,9,Atención muy buena,2025-02-17 00:25:16,202502170025
13000001791,727,2,8,Atención muy buena,2024-08-14 15:43:42,202408141543
13000001792,521,2,3,Volvería a comprar,2024-04-14 16:46:25,202404141646
13000001793,5,2,6,Volvería a comprar,2024-09-23 20:28:35,202409232028
13000001794,1079,1,9,Tardó un poco más de lo esperado,2024-11-01 14:36:20,202411011436
13000001795,971,1,1,Tardó un poco más de lo esperado,2025-07-02 00:55:05,202507020055
13000001796,841,2,8,Atención muy buena,2025-06-11 21:49:19,202506112149
13000001797,1327,2,6,Todo perfecto,2024-06-13 01:35:40,202406130135
13000001798,435,1,8,Volvería a comprar,2025-03-01 13:46:26,202503011346
13000001799,376,2,8,Entrega rápida y producto excelente,2024-04-16 08:30:07,202404160830
13000001800,88,1,6,No Comment,2024-03-28 05:40:23,202403280540
13000001801,299,2,6,Todo perfecto,2025-04-25 11:15:09,202504251115
13000001802,687,2,10,Todo perfecto,2024-06-06 21:18:09,202406062118
13000001803,476,2,4,Atención muy buena,2025-09-08 02:52:31,202509080252
13000001804,1013,1,3,No Comment,2024-08-06 00:19:15,202408060019
13000001805,578,1,8,Tardó un poco más de lo esperado,2025-08-02 13:37:07,202508021337
13000001806,32,1,8,No Comment,2025-04-08 02:29:31,202504080229
13000001807,213,2,3,Volvería a comprar,2024-11-15 20:40:50,202411152040
13000001808,766,2,6,Entrega rápida y producto excelente,2025-03-31 05:07:14,202503310507
13000001809,509,1,8,Podría mejorar el empaque,2025-09-20 12:46:39,202509201246
13000001810,725,2,2,No Comment,2024-09-06 13:08:44,202409061308
13000001811,3,2,10,Atención muy buena,2024-12-20 15:05:20,202412201505
13000001812,1003,2,8,Todo perfecto,2024-11-23 14:17:26,202411231417
13000001813,825,1,3,Todo perfecto,2024-09-24 12:26:03,202409241226
13000001814,458,1,6,Tardó un poco más de lo esperado,2025-08-25 02:45:02,202508250245
13000001815,1342,1,8,No Comment,2025-08-21 01:41:29,202508210141
13000001816,1391,2,4,Tardó un poco más de lo esperado,2024-07-29 16:32:16,202407291632
13000001817,1246,2,8,Tardó un poco más de lo esperado,2025-05-27 15:28:50,202505271528
13000001818,719,1,3,Podría mejorar el empaque,2025-07-02 13:04:27,202507021304
13000001819,209,1,8,Atención muy buena,2025-01-21 22:20:33,202501212220
13000001820,71,2,8,Podría mejorar el empaque,2025-04-01 23:15:08,202504012315
13000001821,156,2,9,Todo perfecto,2024-09-14 03:42:34,202409140342
13000001822,1148,1,9,Podría mejorar el empaque,2024-03-24 09:27:20,202403240927
13000001823,1184,2,7,Podría mejorar el empaque,2024-01-22 06:02:21,202401220602
13000001824,1116,1,7,Muy conforme con la calidad,2024-02-14 09:04:02,202402140904
13000001825,623,2,6,Entrega rápida y producto excelente,2025-04-10 22:24:05,202504102224
13000001826,1330,1,9,Entrega rápida y producto excelente,2025-01-31 04:00:38,202501310400
13000001827,370,1,4,Volvería a comprar,2024-02-08 18:14:34,202402081814
13000001828,566,1,7,Volvería a comprar,2024-03-24 21:15:07,202403242115
13000001829,93,2,10,Entrega rápida y producto excelente,2024-03-23 04:00:03,202403230400
13000001830,814,1,1,Muy conforme con la calidad,2025-01-20 21:43:22,202501202143
13000001831,247,1,9,Todo perfecto,2025-10-07 18:29:43,202510071829
13000001832,1286,2,1,Atención muy buena,2025-05-27 04:50:25,202505270450
13000001833,1290,2,9,Entrega rápida y producto excelente,2024-07-26 18:14:39,202407261814
13000001834,1222,2,8,Muy conforme con la calidad,2024-09-22 11:38:46,202409221138
13000001835,736,2,10,Tardó un poco más de lo esperado,2024-10-01 16:43:39,202410011643
13000001836,1135,1,8,Entrega rápida y producto excelente,2025-04-09 22:03:06,202504092203
13000001837,3,2,10,Muy conforme con la calidad,2025-02-25 06:27:30,202502250627
13000001838,997,1,9,Tardó un poco más de lo esperado,2024-10-28 14:26:53,202410281426
13000001839,957,1,6,No Comment,2024-05-11 06:44:06,202405110644
13000001840,1455,2,1,Atención muy buena,2025-04-06 22:04:28,202504062204
13000001841,918,1,9,Entrega rápida y producto excelente,2025-01-26 09:15:13,202501260915
13000001842,69,1,10,Podría mejorar el empaque,2024-05-16 02:16:40,202405160216
13000001843,663,1,6,Podría mejorar el empaque,2025-06-10 21:45:59,202506102145
13000001844,209,1,3,No Comment,2025-03-02 22:59:27,202503022259
13000001845,71,2,9,No Comment,2025-08-03 13:57:01,202508031357
13000001846,758,1,3,Volvería a comprar,2024-04-28 12:11:13,202404281211
13000001847,549,2,2,Entrega rápida y producto excelente,2024-11-11 09:47:59,202411110947
13000001848,1099,1,5,Atención muy buena,2025-05-25 01:59:39,202505250159
13000001849,26,2,9,Muy conforme con la calidad,2024-02-22 03:35:22,202402220335
13000001850,1176,2,9,Tardó un poco más de lo esperado,2024-04-17 02:03:14,202404170203
13000001851,436,1,7,Muy conforme con la calidad,2024-09-21 20:57:13,202409212057
13000001852,562,1,7,Volvería a comprar,2024-03-04 20:32:13,202403042032
13000001853,487,2,8,Entrega rápida y producto excelente,2024-08-26 14:12:54,202408261412
13000001854,1253,1,8,No Comment,2024-10-13 12:07:41,202410131207
13000001855,1466,1,9,Entrega rápida y producto excelente,2025-07-30 00:28:50,202507300028
13000001856,348,2,2,No Comment,2025-06-30 10:36:25,202506301036
13000001857,472,1,8,Volvería a comprar,2025-04-20 05:45:46,202504200545
13000001858,900,1,10,Todo perfecto,2025-04-26 04:29:22,202504260429
13000001859,296,1,8,Entrega rápida y producto excelente,2025-03-27 09:44:37,202503270944
13000001860,514,2,8,Volvería a comprar,2025-03-23 20:40:44,202503232040
13000001861,672,2,8,Muy conforme con la calidad,2025-05-16 03:54:17,202505160354
13000001862,564,2,8,No Comment,2024-05-04 13:38:45,202405041338
13000001863,541,2,5,Muy conforme con la calidad,2024-03-21 10:08:26,202403211008
13000001864,194,1,5,Podría mejorar el empaque,2025-02-14 20:22:39,202502142022
13000001865,169,1,8,No Comment,2024-11-17 00:20:48,202411170020
13000001866,793,2,6,Tardó un poco más de lo esperado,2025-09-09 03:29:18,202509090329
13000001867,189,2,8,Todo perfecto,2025-06-23 08:06:46,202506230806
13000001868,1371,2,8,Tardó un poco más de lo esperado,2024-12-15 17:18:49,202412151718
13000001869,863,2,5,Entrega rápida y producto excelente,2025-05-21 18:35:55,202505211835
13000001870,250,1,8,Podría mejorar el empaque,2024-10-06 20:47:52,202410062047
13000001871,296,2,8,Podría mejorar el empaque,2024-07-02 17:30:09,202407021730
13000001872,548,2,9,Todo perfecto,2024-01-24 00:17:19,202401240017
13000001873,1224,1,9,Muy conforme con la calidad,2024-07-01 23:31:49,202407012331
13000001874,1051,1,6,Podría mejorar el empaque,2024-10-08 08:32:50,202410080832
13000001875,706,2,9,Atención muy buena,2025-01-19 20:43:15,202501192043
13000001876,205,1,8,Todo perfecto,2024-03-28 01:28:13,202403280128
13000001877,384,1,10,Podría mejorar el empaque,2024-08-03 00:49:30,202408030049
13000001878,426,2,10,Entrega rápida y producto excelente,2024-03-17 13:44:42,202403171344
13000001879,144,2,5,Todo perfecto,2024-11-13 11:17:27,202411131117
13000001880,324,1,9,Todo perfecto,2024-05-13 17:43:45,202405131743
13000001881,417,1,9,Volvería a comprar,2024-11-04 12:52:09,202411041252
13000001882,15,1,9,Tardó un poco más de lo esperado,2024-09-27 12:54:29,202409271254
13000001883,577,1,2,Todo perfecto,2024-11-06 01:20:08,202411060120
13000001884,172,2,6,Volvería a comprar,2024-05-31 01:47:35,202405310147
13000001885,1414,2,10,Atención muy buena,2025-04-09 16:36:07,202504091636
13000001886,570,1,1,No Comment,2025-03-09 11:52:08,202503091152
13000001887,327,1,7,Atención muy buena,2025-06-12 08:29:06,202506120829
13000001888,1287,1,7,Todo perfecto,2024-05-18 02:43:44,202405180243
13000001889,446,1,3,Podría mejorar el empaque,2025-10-07 01:11:40,202510070111
13000001890,1270,1,9,No Comment,2024-03-25 23:15:21,202403252315
13000001891,1294,1,4,Volvería a comprar,2025-06-05 23:40:16,202506052340
13000001892,233,2,10,Podría mejorar el empaque,2025-01-25 22:04:00,202501252204
13000001893,793,1,6,Entrega rápida y producto excelente,2025-06-05 01:16:31,202506050116
13000001894,949,1,2,Atención muy buena,2024-02-18 06:29:39,202402180629
13000001895,1469,2,7,Atención muy buena,2025-03-04 09:03:52,202503040903
13000001896,176,2,1,Entrega rápida y producto excelente,2025-07-02 00:48:12,202507020048
13000001897,1393,2,0,Podría mejorar el empaque,2025-08-02 15:40:57,202508021540
13000001898,831,2,5,Atención muy buena,2025-03-18 00:33:48,202503180033
13000001899,245,1,7,Entrega rápida y producto excelente,2024-10-14 04:34:47,202410140434
13000001900,293,2,7,Podría mejorar el empaque,2025-01-03 01:33:24,202501030133
13000001901,779,1,3,Volvería a comprar,2025-07-15 14:35:26,202507151435
13000001902,30,1,8,Podría mejorar el empaque,2025-08-14 02:28:39,202508140228
13000001903,253,1,8,Tardó un poco más de lo esperado,2024-09-11 02:32:24,202409110232
13000001904,1065,1,9,Muy conforme con la calidad,2024-05-10 04:48:14,202405100448
13000001905,124,1,9,Atención muy buena,2025-08-31 01:02:22,202508310102
13000001906,1026,1,9,Tardó un poco más de lo esperado,2024-05-21 00:16:54,202405210016
13000001907,1238,1,5,No Comment,2025-07-29 06:41:02,202507290641
13000001908,59,2,10,Podría mejorar el empaque,2025-05-01 11:25:33,202505011125
13000001909,204,2,10,Volvería a comprar,2024-12-26 08:44:36,202412260844
13000001910,775,1,8,Podría mejorar el empaque,2024-03-28 21:01:07,202403282101
13000001911,584,1,0,Tardó un poco más de lo esperado,2024-09-21 06:18:15,202409210618
13000001912,1202,2,9,Podría mejorar el empaque,2024-10-04 15:23:46,202410041523
13000001913,1333,1,6,Todo perfecto,2024-07-27 00:12:12,202407270012
13000001914,6,2,6,Atención muy buena,2024-05-20 12:23:24,202405201223
13000001915,1315,1,10,Entrega rápida y producto excelente,2024-04-19 09:45:47,202404190945
13000001916,733,1,10,Atención muy buena,2025-05-27 06:27:07,202505270627
13000001917,1002,1,7,Muy conforme con la calidad,2025-01-31 16:47:08,202501311647
13000001918,498,2,6,Volvería a comprar,2025-09-06 21:00:36,202509062100
13000001919,979,1,8,Volvería a comprar,2025-04-06 01:43:59,202504060143
13000001920,880,1,5,Muy conforme con la calidad,2024-07-03 14:07:07,202407031407
13000001921,459,2,10,Atención muy buena,2025-01-09 14:36:24,202501091436
13000001922,956,2,6,No Comment,2025-01-08 02:22:27,202501080222
13000001923,685,1,10,Tardó un poco más de lo esperado,2024-07-04 09:16:27,202407040916
13000001924,489,2,10,Atención muy buena,2024-07-22 02:38:41,202407220238
13000001925,798,1,10,Entrega rápida y producto excelente,2025-07-05 03:24:34,202507050324
13000001926,757,2,8,Entrega rápida y producto excelente,2025-06-10 23:18:14,202506102318
13000001927,930,1,4,Tardó un poco más de lo esperado,2024-02-21 19:36:19,202402211936
13000001928,725,1,7,Podría mejorar el empaque,2024-11-02 00:31:01,202411020031
13000001929,173,1,2,Entrega rápida y producto excelente,2025-08-31 02:29:41,202508310229
13000001930,1265,1,10,Entrega rápida y producto excelente,2024-07-17 01:57:15,202407170157
13000001931,724,1,8,Volvería a comprar,2024-06-21 17:05:43,202406211705
13000001932,302,2,10,Entrega rápida y producto excelente,2025-04-20 10:13:12,202504201013
13000001933,817,2,7,Todo perfecto,2025-05-15 23:32:13,202505152332
13000001934,425,1,5,Atención muy buena,2025-05-26 13:03:38,202505261303
13000001935,1039,1,10,Tardó un poco más de lo esperado,2024-02-21 12:32:26,202402211232
13000001936,1278,1,1,Todo perfecto,2025-05-21 16:03:09,202505211603
13000001937,1151,1,6,Entrega rápida y producto excelente,2025-02-16 02:18:08,202502160218
13000001938,181,1,9,Entrega rápida y producto excelente,2024-11-15 19:34:14,202411151934
13000001939,690,1,10,Atención muy buena,2024-11-04 16:14:18,202411041614
13000001940,1120,2,6,Atención muy buena,2024-01-19 15:43:25,202401191543
13000001941,423,2,6,Volvería a comprar,2025-01-17 07:31:43,202501170731
13000001942,1109,2,10,Todo perfecto,2024-10-06 10:04:27,202410061004
13000001943,224,2,8,Todo perfecto,2024-04-15 16:23:28,202404151623
13000001944,1457,2,10,Volvería a comprar,2024-03-29 00:27:42,202403290027
13000001945,22,2,4,Podría mejorar el empaque,2024-04-05 11:55:24,202404051155
13000001946,743,2,9,Podría mejorar el empaque,2025-01-29 23:52:02,202501292352
13000001947,1123,1,10,Atención muy buena,2024-11-03 11:39:35,202411031139
13000001948,1065,1,9,No Comment,2025-09-17 23:28:27,202509172328
13000001949,1278,1,6,No Comment,2024-03-13 02:02:31,202403130202
13000001950,779,2,0,Entrega rápida y producto excelente,2024-06-20 02:24:10,202406200224
13000001951,498,1,9,Atención muy buena,2025-04-24 10:51:36,202504241051
13000001952,171,2,5,Muy conforme con la calidad,2025-07-16 17:11:40,202507161711
13000001953,1483,1,10,Volvería a comprar,2024-06-08 07:27:58,202406080727
13000001954,1355,1,6,Todo perfecto,2024-05-04 08:50:11,202405040850
13000001955,1018,1,8,Podría mejorar el empaque,2025-08-14 20:03:24,202508142003
13000001956,1449,2,7,Muy conforme con la calidad,2024-06-23 16:41:26,202406231641
