payment_sk,payment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,paid_at_sk,method,status,currency_code,subtotal,tax_amount,shipping_fee,amount,transaction_ref
9205,7000009204,1000009204,83,2,3,3,3,1108420,1112260,CARD,PAID,ARS,12150.0,2551.5,0.0,14701.5,TX-4RVY95AP5VCP
9206,7000009205,1000009205,214,1,-1,-1,459,714049,716269,CARD,PAID,ARS,40500.0,8505.0,900.0,49905.0,TX-WPDM8JOUW4T9
9207,7000009206,1000009206,1298,1,-1,-1,2296,582205,583405,CARD,PAID,ARS,30000.0,6300.0,900.0,37200.0,TX-Q73BNPC80Q2G
9208,7000009207,1000009207,1131,1,-1,-1,2977,578619,582399,GATEWAY,PAID,ARS,59887.5,12576.38,900.0,73363.88,TX-VBZKL3P9TGIL
9209,7000009208,1000009208,416,1,-1,-1,1533,391337,392957,CARD,PAID,ARS,19440.0,4082.4,1200.0,24722.4,TX-1U59H8IJ0A0Z
9210,7000009209,1000009209,914,1,-1,-1,852,939434,941054,GATEWAY,PAID,ARS,44100.0,9261.0,900.0,54261.0,TX-TIXBMQW2DMXK
9211,7000009210,1000009210,469,1,-1,-1,2393,944791,948751,CARD,PAID,ARS,26220.0,5506.2,0.0,31726.2,TX-N9ZH7TFVBPY4
9212,7000009211,1000009211,1153,1,-1,-1,2310,918368,918488,GATEWAY,REFUNDED,ARS,97020.0,20374.2,1200.0,118594.2,TX-QQQZH6QU2LSS
9213,7000009212,1000009212,795,1,-1,-1,3204,951943,953803,CARD,PAID,ARS,27000.0,5670.0,900.0,33570.0,TX-5YONILK09C5T
9214,7000009213,1000009213,138,1,-1,-1,403,399631,403051,CARD,PAID,ARS,25650.0,5386.5,900.0,31936.5,TX-QK18AX7HP4R8
9215,7000009214,1000009214,922,2,4,4,4,512882,514562,CARD,PAID,ARS,15000.0,3150.0,0.0,18150.0,TX-A8XB3GZZCD7W
9216,7000009215,1000009215,146,2,3,3,3,536258,-1,CARD,FAILED,ARS,52500.0,11025.0,0.0,63525.0,-1
9217,7000009216,1000009216,37,1,-1,-1,2190,913868,917168,GATEWAY,PAID,ARS,30000.0,6300.0,1200.0,37500.0,TX-J3JZUU1BGEKS
9218,7000009217,1000009217,88,1,-1,-1,2662,456704,460244,GATEWAY,PAID,ARS,12000.0,2520.0,900.0,15420.0,TX-O96T3WBH1MW5
9219,7000009218,1000009218,206,1,-1,-1,2397,739869,740649,GATEWAY,PAID,ARS,23520.0,4939.2,900.0,29359.2,TX-F32YDCQOI2MT
9220,7000009219,1000009219,1099,1,-1,-1,2816,597204,600144,GATEWAY,PAID,ARS,53940.0,11327.4,900.0,66167.4,TX-DHJIFBZ0NTRS
9221,7000009220,1000009220,1351,1,-1,-1,86,1070514,1074414,CARD,PAID,ARS,15750.0,3307.5,1200.0,20257.5,TX-ODB9J34721PG
9222,7000009221,1000009221,497,1,-1,-1,1510,1109692,1110772,CARD,PAID,ARS,35910.0,7541.1,900.0,44351.1,TX-YAGRMII32F94
9223,7000009222,1000009222,836,2,3,3,3,527421,529581,CARD,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-VQCJZI9WRXTG
9224,7000009223,1000009223,1203,2,1,1,1,752739,756399,CASH,PAID,ARS,32400.0,6804.0,0.0,39204.0,TX-KNCW0BY3AVP6
9225,7000009224,1000009224,251,2,4,4,4,660606,661866,CARD,PAID,ARS,13500.0,2835.0,0.0,16335.0,TX-ORVV9XSGWXML
9226,7000009225,1000009225,698,1,-1,-1,2623,657035,661355,GATEWAY,PAID,ARS,27000.0,5670.0,900.0,33570.0,TX-ZPFCVZ921INI
9227,7000009226,1000009226,835,1,-1,-1,1669,368325,370305,CARD,PAID,ARS,21600.0,4536.0,1200.0,27336.0,TX-K94YDZFULL6Q
9228,7000009227,1000009227,11,2,4,4,4,800563,801463,CARD,PAID,ARS,30000.0,6300.0,0.0,36300.0,TX-S5NRBA27BN3W
9229,7000009228,1000009228,699,2,2,2,2,665540,668780,CARD,PAID,ARS,39690.0,8334.9,0.0,48024.9,TX-R247KH3FNMJL
9230,7000009229,1000009229,9,1,-1,-1,85,879750,882330,GATEWAY,PAID,ARS,32400.0,6804.0,900.0,40104.0,TX-PV8SBDUS6P3K
9231,7000009230,1000009230,561,1,-1,-1,2737,486023,-1,CARD,FAILED,ARS,52044.0,10929.24,1200.0,64173.24,-1
9232,7000009231,1000009231,1143,2,3,3,3,1125571,1127131,CARD,PAID,ARS,11880.0,2494.8,0.0,14374.8,TX-K4S1GS63MLDU
9233,7000009232,1000009232,681,2,3,3,3,970189,973789,CARD,PAID,ARS,26010.0,5462.1,0.0,31472.1,TX-BYE07C39T2NU
9234,7000009233,1000009233,668,1,-1,-1,149,413865,-1,CARD,FAILED,ARS,14962.5,3142.12,1500.0,19604.62,-1
9235,7000009234,1000009234,635,1,-1,-1,1761,1197695,1199015,CARD,PAID,ARS,32400.0,6804.0,1200.0,40404.0,TX-9I56GD545Y5Z
9236,7000009235,1000009235,284,1,-1,-1,138,734723,738443,CARD,PAID,ARS,56880.0,11944.8,1500.0,70324.8,TX-URA509HPQDHI
9237,7000009236,1000009236,366,2,4,4,4,1095178,1095598,CASH,PAID,ARS,41580.0,8731.8,0.0,50311.8,TX-DBX9JEN1O2TH
9238,7000009237,1000009237,851,1,-1,-1,191,1177388,1178048,CARD,PAID,ARS,25650.0,5386.5,1500.0,32536.5,TX-YMTHHVZZER9E
9239,7000009238,1000009238,1161,1,-1,-1,1062,691264,692224,CARD,PAID,ARS,20520.0,4309.2,1200.0,26029.2,TX-7RTIJP4JCTR9
9240,7000009239,1000009239,1436,1,-1,-1,2167,815468,-1,CARD,FAILED,ARS,65475.0,13749.75,0.0,79224.75,-1
9241,7000009240,1000009240,1326,2,4,4,4,1138978,1141678,CASH,PAID,ARS,66270.0,13916.7,0.0,80186.7,TX-3SMQH3OB8COS
9242,7000009241,1000009241,49,1,-1,-1,1793,629047,-1,CARD,FAILED,ARS,35280.0,7408.8,900.0,43588.8,-1
9243,7000009242,1000009242,4,1,-1,-1,2115,1108193,1110173,GATEWAY,PAID,ARS,35520.0,7459.2,900.0,43879.2,TX-9156Y65CBRTK
9244,7000009243,1000009243,855,2,3,3,3,1208198,1210418,CASH,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-2ZI0E1TJ22FL
9245,7000009244,1000009244,89,1,-1,-1,2765,916655,918215,CARD,PAID,ARS,42750.0,8977.5,1500.0,53227.5,TX-FFFKZEOX0099
9246,7000009245,1000009245,114,1,-1,-1,853,807348,810468,CARD,PAID,ARS,48900.0,10269.0,0.0,59169.0,TX-W1OV8D0LMWNI
9247,7000009246,1000009246,125,1,-1,-1,484,1134475,1134655,GATEWAY,REFUNDED,ARS,36000.0,7560.0,1200.0,44760.0,TX-9VD1YYSXJB2T
9248,7000009247,1000009247,96,1,-1,-1,2008,1218967,1219087,GATEWAY,PAID,ARS,26400.0,5544.0,1200.0,33144.0,TX-PJRCQOOYJKWC
9249,7000009248,1000009248,1378,2,4,4,4,666120,-1,CASH,FAILED,ARS,57960.0,12171.6,0.0,70131.6,-1
9250,7000009249,1000009249,175,2,1,1,1,1055582,1057982,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-FXJ6C3WBLJ66
9251,7000009250,1000009250,1010,1,-1,-1,1700,370612,373072,GATEWAY,PAID,ARS,45336.0,9520.56,1200.0,56056.56,TX-3VFPIABIVAPH
9252,7000009251,1000009251,384,1,-1,-1,1011,370591,372031,CARD,PAID,ARS,34200.0,7182.0,1500.0,42882.0,TX-AIX49JYKLBD3
9253,7000009252,1000009252,244,2,1,1,1,671015,673355,CASH,PAID,ARS,22800.0,4788.0,0.0,27588.0,TX-J3UD4VHTQ0J1
9254,7000009253,1000009253,857,1,-1,-1,2752,485711,489611,CARD,PAID,ARS,29400.0,6174.0,0.0,35574.0,TX-6QCVW9JNUGJ7
9255,7000009254,1000009254,1255,1,-1,-1,2718,681571,685351,GATEWAY,PAID,ARS,34200.0,7182.0,900.0,42282.0,TX-C6AUEH0K1F0G
9256,7000009255,1000009255,346,2,4,4,4,921276,922716,CARD,PAID,ARS,11340.0,2381.4,0.0,13721.4,TX-BC80DITOXP26
9257,7000009256,1000009256,828,1,-1,-1,744,607453,610333,CARD,PAID,ARS,44100.0,9261.0,900.0,54261.0,TX-R89ZDU8BAYWZ
9258,7000009257,1000009257,1137,1,-1,-1,2352,602851,603571,CARD,PAID,ARS,38475.0,8079.75,0.0,46554.75,TX-ZKR8H69KU0U5
9259,7000009258,1000009258,1098,1,-1,-1,700,656454,659874,CARD,PAID,ARS,77040.0,16178.4,1500.0,94718.4,TX-74S5OSJV5C6K
9260,7000009259,1000009259,1055,2,3,3,3,697391,698051,CASH,PAID,ARS,12150.0,2551.5,0.0,14701.5,TX-S7W0I1NWF45P
9261,7000009260,1000009260,1216,2,3,3,3,364259,368399,TRANSFER,PAID,ARS,12000.0,2520.0,0.0,14520.0,TX-UWYG2YBRCO1F
9262,7000009261,1000009261,912,1,-1,-1,2004,472461,-1,CARD,PENDING,ARS,29550.0,6205.5,900.0,36655.5,-1
9263,7000009262,1000009262,784,2,1,1,1,583984,584824,CASH,PAID,ARS,12600.0,2646.0,0.0,15246.0,TX-AS4SR71VFFRP
9264,7000009263,1000009263,257,1,-1,-1,776,911483,911963,GATEWAY,PAID,ARS,29400.0,6174.0,900.0,36474.0,TX-JIDQX0P37LHP
9265,7000009264,1000009264,582,2,1,1,1,640503,640683,CASH,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-SZICIY9Q63DA
9266,7000009265,1000009265,305,2,4,4,4,891122,895082,TRANSFER,PAID,ARS,58968.0,12383.28,0.0,71351.28,TX-CFSXICO9P5QP
9267,7000009266,1000009266,894,2,3,3,3,674598,675438,CASH,PAID,ARS,35280.0,7408.8,0.0,42688.8,TX-UC1RQE15UM1O
9268,7000009267,1000009267,656,2,3,3,3,815208,816768,CARD,PAID,ARS,35280.0,7408.8,0.0,42688.8,TX-I89YT6N6YJBP
9269,7000009268,1000009268,442,1,-1,-1,941,520195,523075,CARD,PAID,ARS,37800.0,7938.0,1200.0,46938.0,TX-UUI4EJPGO1L5
9270,7000009269,1000009269,1229,1,-1,-1,1200,752941,753061,CARD,PAID,ARS,26460.0,5556.6,1500.0,33516.6,TX-8MACWYLS5O9A
9271,7000009270,1000009270,819,1,-1,-1,2638,629332,-1,GATEWAY,FAILED,ARS,24696.0,5186.16,1200.0,31082.16,-1
9272,7000009271,1000009271,193,1,-1,-1,2179,1068301,-1,CARD,PENDING,ARS,37800.0,7938.0,900.0,46638.0,-1
9273,7000009272,1000009272,432,2,4,4,4,949324,950764,CASH,PAID,ARS,27000.0,5670.0,0.0,32670.0,TX-R3F052D83W7X
9274,7000009273,1000009273,1095,1,-1,-1,2394,968146,-1,GATEWAY,FAILED,ARS,55860.0,11730.6,0.0,67590.6,-1
9275,7000009274,1000009274,781,2,4,4,4,433344,437184,TRANSFER,PAID,ARS,15750.0,3307.5,0.0,19057.5,TX-L6H9Q57WS33H
9276,7000009275,1000009275,562,1,-1,-1,813,427473,430653,GATEWAY,REFUNDED,ARS,15000.0,3150.0,1200.0,19350.0,TX-4T45RHMGXF39
9277,7000009276,1000009276,318,1,-1,-1,1619,478483,480463,CARD,PAID,ARS,76230.0,16008.3,900.0,93138.3,TX-GYIYAS3WDA31
9278,7000009277,1000009277,725,1,-1,-1,83,715744,716524,CARD,PAID,ARS,35640.0,7484.4,0.0,43124.4,TX-KU69MEEWKFFL
9279,7000009278,1000009278,746,1,-1,-1,2364,424227,427707,GATEWAY,PAID,ARS,42750.0,8977.5,1500.0,53227.5,TX-6P44X73RBEHL
9280,7000009279,1000009279,1214,2,1,1,1,1088837,1089137,CARD,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-TDI33FAJ5KNL
9281,7000009280,1000009280,302,1,-1,-1,1660,1195619,1198499,CARD,PAID,ARS,54720.0,11491.2,900.0,67111.2,TX-KUR1H89B6M7L
9282,7000009281,1000009281,913,2,1,1,1,843892,844372,CARD,PAID,ARS,66630.0,13992.3,0.0,80622.3,TX-UMWM29ZHLEX4
9283,7000009282,1000009282,1498,1,-1,-1,3132,645039,647739,GATEWAY,PAID,ARS,73890.0,15516.9,900.0,90306.9,TX-363LRIMN9BWX
9284,7000009283,1000009283,1274,2,2,2,2,735612,739752,CARD,PAID,ARS,14700.0,3087.0,0.0,17787.0,TX-06SPD8JPFUQH
9285,7000009284,1000009284,916,1,-1,-1,1365,851696,853916,CARD,PAID,ARS,12000.0,2520.0,0.0,14520.0,TX-SC5YENYNG408
9286,7000009285,1000009285,882,1,-1,-1,1523,445401,-1,CARD,FAILED,ARS,48510.0,10187.1,900.0,59597.1,-1
9287,7000009286,1000009286,740,1,-1,-1,1194,421309,423049,CARD,PAID,ARS,44100.0,9261.0,0.0,53361.0,TX-WF6Z46XNA4JA
9288,7000009287,1000009287,353,1,-1,-1,1624,739876,741976,GATEWAY,PAID,ARS,29400.0,6174.0,1200.0,36774.0,TX-HYLSQTWPCFEN
9289,7000009288,1000009288,1445,1,-1,-1,2820,580794,581934,CARD,PAID,ARS,56400.0,11844.0,1500.0,69744.0,TX-I20K7YT624XU
9290,7000009289,1000009289,1464,2,3,3,3,616668,617688,TRANSFER,PAID,ARS,47040.0,9878.4,0.0,56918.4,TX-0ZUUGLNGVW2C
9291,7000009290,1000009290,760,2,3,3,3,683426,684386,TRANSFER,PAID,ARS,52440.0,11012.4,0.0,63452.4,TX-4JWMLX5TNCTY
9292,7000009291,1000009291,1328,1,-1,-1,1976,888664,889144,CARD,PAID,ARS,14700.0,3087.0,900.0,18687.0,TX-NK59F0JI2GPR
9293,7000009292,1000009292,766,1,-1,-1,1631,1124443,-1,GATEWAY,PENDING,ARS,31350.0,6583.5,1200.0,39133.5,-1
9294,7000009293,1000009293,452,1,-1,-1,1272,801651,805851,GATEWAY,PAID,ARS,47970.0,10073.7,0.0,58043.7,TX-HICS6ZNHHQ91
9295,7000009294,1000009294,644,1,-1,-1,1661,1089867,1091607,CARD,PAID,ARS,55800.0,11718.0,1200.0,68718.0,TX-TI3DLYWCJIQ2
9296,7000009295,1000009295,804,2,2,2,2,899402,899882,CASH,PAID,ARS,44887.5,9426.38,0.0,54313.88,TX-3N7L6RW65YEU
9297,7000009296,1000009296,830,1,-1,-1,3089,1098749,1100789,CARD,PAID,ARS,28500.0,5985.0,1500.0,35985.0,TX-DRSIDATUW6A8
9298,7000009297,1000009297,204,2,4,4,4,381649,384049,CARD,PAID,ARS,14175.0,2976.75,0.0,17151.75,TX-DA4UH8P5K113
9299,7000009298,1000009298,987,1,-1,-1,2969,984473,984773,CARD,PAID,ARS,12600.0,2646.0,1200.0,16446.0,TX-FLEPJZSYL34H
9300,7000009299,1000009299,427,2,3,3,3,842850,-1,CASH,PENDING,ARS,11400.0,2394.0,0.0,13794.0,-1
9301,7000009300,1000009300,913,1,-1,-1,2380,419334,423474,CARD,PAID,ARS,10800.0,2268.0,900.0,13968.0,TX-PVP4VF2XM8VL
9302,7000009301,1000009301,741,2,1,1,1,648637,651757,TRANSFER,REFUNDED,ARS,10800.0,2268.0,0.0,13068.0,TX-616UHQKFVZIB
9303,7000009302,1000009302,778,2,1,1,1,452629,454369,CASH,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-3ZI9RHIDFVBL
9304,7000009303,1000009303,687,1,-1,-1,2049,546302,547982,GATEWAY,PAID,ARS,24975.0,5244.75,900.0,31119.75,TX-HADU8IIYHZWR
9305,7000009304,1000009304,165,2,2,2,2,621244,624064,TRANSFER,PAID,ARS,13230.0,2778.3,0.0,16008.3,TX-RJAAOKTYRQ4O
9306,7000009305,1000009305,112,1,-1,-1,1787,1246117,1248997,CARD,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-3O94QS20CTHS
9307,7000009306,1000009306,356,2,1,1,1,392598,392658,CASH,PAID,ARS,23520.0,4939.2,0.0,28459.2,TX-NAGTC99QA918
9308,7000009307,1000009307,1246,1,-1,-1,2422,1251597,1252197,GATEWAY,PAID,ARS,62280.0,13078.8,900.0,76258.8,TX-ZJFIOPSLR0S2
9309,7000009308,1000009308,729,1,-1,-1,2287,1202803,1205923,GATEWAY,PAID,ARS,49140.0,10319.4,900.0,60359.4,TX-MV4TBI3AYH7O
9310,7000009309,1000009309,862,2,3,3,3,861999,862539,CARD,PAID,ARS,47025.0,9875.25,0.0,56900.25,TX-QYLVSBXPUVOW
9311,7000009310,1000009310,177,2,1,1,1,369860,373280,CASH,PAID,ARS,46942.5,9857.92,0.0,56800.42,TX-KPWAXQF0DUTA
9312,7000009311,1000009311,1100,1,-1,-1,2599,1166809,-1,CARD,FAILED,ARS,24000.0,5040.0,0.0,29040.0,-1
9313,7000009312,1000009312,83,2,2,2,2,1096561,1097401,TRANSFER,PAID,ARS,54510.0,11447.1,0.0,65957.1,TX-3M67J18P8J44
9314,7000009313,1000009313,566,1,-1,-1,2428,1255794,1257474,GATEWAY,PAID,ARS,27000.0,5670.0,1200.0,33870.0,TX-794QNS2SX124
9315,7000009314,1000009314,715,1,-1,-1,213,1123958,1125698,CARD,PAID,ARS,30000.0,6300.0,900.0,37200.0,TX-VHZQ7VPVD89J
9316,7000009315,1000009315,175,2,1,1,1,728167,728347,CARD,PAID,ARS,12348.0,2593.08,0.0,14941.08,TX-59MWFFMGM751
9317,7000009316,1000009316,965,1,-1,-1,2368,689209,692869,GATEWAY,PAID,ARS,35970.0,7553.7,1500.0,45023.7,TX-KJB9DI36TXLJ
9318,7000009317,1000009317,840,2,4,4,4,520090,523090,CASH,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-VWX6A1YKMK4F
9319,7000009318,1000009318,211,2,4,4,4,754294,757534,CARD,PAID,ARS,33480.0,7030.8,0.0,40510.8,TX-3N47ND5C2ZCP
9320,7000009319,1000009319,1084,1,-1,-1,1295,1108063,1109503,CARD,REFUNDED,ARS,13500.0,2835.0,1500.0,17835.0,TX-W72RSQD3N0QD
9321,7000009320,1000009320,860,1,-1,-1,2459,1068228,1069188,GATEWAY,PAID,ARS,49500.0,10395.0,0.0,59895.0,TX-0NGDW4HW1CRD
9322,7000009321,1000009321,951,1,-1,-1,1943,426483,428583,GATEWAY,PAID,ARS,22800.0,4788.0,900.0,28488.0,TX-70DN944FAU91
9323,7000009322,1000009322,118,1,-1,-1,1575,1272876,1275216,CARD,PAID,ARS,35280.0,7408.8,900.0,43588.8,TX-238Y2QUYJUVJ
9324,7000009323,1000009323,1294,1,-1,-1,2841,629486,630986,CARD,PAID,ARS,12000.0,2520.0,1200.0,15720.0,TX-ED9CFA6CH8SC
9325,7000009324,1000009324,1052,2,2,2,2,1182088,1183168,CARD,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-OWL5AXRQS8LM
9326,7000009325,1000009325,615,2,3,3,3,539576,541136,CASH,PAID,ARS,72900.0,15309.0,0.0,88209.0,TX-DV5PI04N20CH
9327,7000009326,1000009326,1152,2,2,2,2,668015,671795,TRANSFER,PAID,ARS,30870.0,6482.7,0.0,37352.7,TX-HSH110EN9O48
9328,7000009327,1000009327,781,2,2,2,2,854505,857025,CASH,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-XM9I7BFTY4OV
9329,7000009328,1000009328,298,1,-1,-1,2753,452245,456265,GATEWAY,PAID,ARS,11760.0,2469.6,1200.0,15429.6,TX-ZKSRWS8GKN70
9330,7000009329,1000009329,1011,1,-1,-1,1845,488973,491673,GATEWAY,PAID,ARS,35280.0,7408.8,1200.0,43888.8,TX-D0T0E3T1GB05
9331,7000009330,1000009330,688,2,3,3,3,733785,735945,CASH,PAID,ARS,57000.0,11970.0,0.0,68970.0,TX-NNKWE364DR50
9332,7000009331,1000009331,526,1,-1,-1,1848,782246,786086,GATEWAY,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-SVJFTCLD4JTB
9333,7000009332,1000009332,730,1,-1,-1,2678,541320,543540,CARD,PAID,ARS,38400.0,8064.0,1200.0,47664.0,TX-2WTWPXWVY3OI
9334,7000009333,1000009333,908,1,-1,-1,2894,1135973,1139273,GATEWAY,PAID,ARS,11970.0,2513.7,900.0,15383.7,TX-S8VSTZ9UH35R
9335,7000009334,1000009334,1302,1,-1,-1,237,618963,-1,GATEWAY,PENDING,ARS,59160.0,12423.6,0.0,71583.6,-1
9336,7000009335,1000009335,510,2,4,4,4,778280,781400,CASH,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6,TX-F814FCSA4L66
9337,7000009336,1000009336,971,2,3,3,3,550518,552678,CASH,PAID,ARS,95400.0,20034.0,0.0,115434.0,TX-5XZIQUS9QMG3
9338,7000009337,1000009337,480,1,-1,-1,3044,524443,528343,CARD,PAID,ARS,49500.0,10395.0,900.0,60795.0,TX-RCYCRJSSQGZ3
9339,7000009338,1000009338,304,2,4,4,4,608171,610331,CASH,PAID,ARS,46620.0,9790.2,0.0,56410.2,TX-G3Z646LD3QV0
9340,7000009339,1000009339,444,1,-1,-1,419,1085018,-1,GATEWAY,FAILED,ARS,42750.0,8977.5,1500.0,53227.5,-1
9341,7000009340,1000009340,1067,1,-1,-1,1437,547416,-1,GATEWAY,FAILED,ARS,16500.0,3465.0,1200.0,21165.0,-1
9342,7000009341,1000009341,708,1,-1,-1,2009,528258,529218,GATEWAY,PAID,ARS,39000.0,8190.0,900.0,48090.0,TX-QA1MAH7N9TSV
9343,7000009342,1000009342,262,2,2,2,2,583156,586216,CARD,PAID,ARS,36000.0,7560.0,0.0,43560.0,TX-O2T88EAYN05A
9344,7000009343,1000009343,114,2,4,4,4,360230,363110,CASH,PAID,ARS,15435.0,3241.35,0.0,18676.35,TX-0YZQWJ1HDLGS
9345,7000009344,1000009344,573,2,1,1,1,1035804,1036644,CARD,PAID,ARS,43200.0,9072.0,0.0,52272.0,TX-6MPAVG8HOUAO
9346,7000009345,1000009345,423,2,2,2,2,1255798,-1,CARD,FAILED,ARS,24000.0,5040.0,0.0,29040.0,-1
9347,7000009346,1000009346,1246,1,-1,-1,2495,1053338,1056098,GATEWAY,PAID,ARS,12150.0,2551.5,1500.0,16201.5,TX-TAN4L4E4EQL5
9348,7000009347,1000009347,375,2,1,1,1,620649,621009,CASH,PAID,ARS,83790.0,17595.9,0.0,101385.9,TX-BB8WZH0HH4YH
9349,7000009348,1000009348,378,1,-1,-1,687,667154,670514,CARD,PAID,ARS,21168.0,4445.28,1200.0,26813.28,TX-0U9G6FS7T6OQ
9350,7000009349,1000009349,1025,2,1,1,1,1242093,1242393,CARD,PAID,ARS,29925.0,6284.25,0.0,36209.25,TX-SJ26M1UCOFKI
9351,7000009350,1000009350,1466,1,-1,-1,561,1164989,1166009,GATEWAY,PAID,ARS,72900.0,15309.0,1500.0,89709.0,TX-HMC6AHM3JTYJ
9352,7000009351,1000009351,1353,1,-1,-1,383,773504,774284,CARD,PAID,ARS,32400.0,6804.0,900.0,40104.0,TX-BCFMKLSJ0VX9
9353,7000009352,1000009352,956,2,4,4,4,470861,471881,CARD,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-JUY6B2ESFSLI
9354,7000009353,1000009353,191,2,4,4,4,1131407,1135307,CASH,PAID,ARS,34830.0,7314.3,0.0,42144.3,TX-UCA2MUEKPO01
9355,7000009354,1000009354,1085,2,2,2,2,558323,561203,CASH,PAID,ARS,39600.0,8316.0,0.0,47916.0,TX-DCQMEAC6A4L7
9356,7000009355,1000009355,979,2,1,1,1,1109516,1112816,CARD,PAID,ARS,48510.0,10187.1,0.0,58697.1,TX-0AS61E78KFH7
9357,7000009356,1000009356,1463,1,-1,-1,2724,841409,842009,CARD,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-BL6NSHRC2VZO
9358,7000009357,1000009357,423,1,-1,-1,664,1109926,1111606,GATEWAY,PAID,ARS,15000.0,3150.0,1200.0,19350.0,TX-5V4XNG87UNYQ
9359,7000009358,1000009358,770,1,-1,-1,2039,469928,470048,CARD,PAID,ARS,57240.0,12020.4,1500.0,70760.4,TX-EBWBFZ154JWH
9360,7000009359,1000009359,905,1,-1,-1,2731,827556,828936,CARD,PAID,ARS,62880.0,13204.8,0.0,76084.8,TX-XN5APRM5EQ2Z
9361,7000009360,1000009360,498,1,-1,-1,2856,706186,707686,CARD,PAID,ARS,10260.0,2154.6,1500.0,13914.6,TX-ORJS7VRJ0A2I
9362,7000009361,1000009361,105,1,-1,-1,1075,1161272,1161692,GATEWAY,PAID,ARS,11400.0,2394.0,1200.0,14994.0,TX-GFZTMVCBX380
9363,7000009362,1000009362,530,1,-1,-1,2084,1149175,1149415,CARD,PAID,ARS,11340.0,2381.4,900.0,14621.4,TX-I1FEXI995QLI
9364,7000009363,1000009363,537,2,4,4,4,560968,563488,CARD,PAID,ARS,15750.0,3307.5,0.0,19057.5,TX-36CEQ0CI0XHM
9365,7000009364,1000009364,1199,2,2,2,2,859163,863243,TRANSFER,PAID,ARS,32400.0,6804.0,0.0,39204.0,TX-BYMCEAH3YXCC
9366,7000009365,1000009365,1347,2,3,3,3,651642,654462,CASH,PAID,ARS,37762.5,7930.12,0.0,45692.62,TX-7BMX7J33SKHS
9367,7000009366,1000009366,173,1,-1,-1,2865,812932,815212,CARD,PAID,ARS,24696.0,5186.16,1200.0,31082.16,TX-XL3YROBQ4V9E
9368,7000009367,1000009367,1026,2,4,4,4,550058,552518,CASH,PAID,ARS,66045.0,13869.45,0.0,79914.45,TX-BGZS24DEPDQS
9369,7000009368,1000009368,850,2,4,4,4,486673,489673,CARD,PAID,ARS,44100.0,9261.0,0.0,53361.0,TX-15TO0ZS8ZH8F
9370,7000009369,1000009369,736,1,-1,-1,3117,654800,656120,GATEWAY,PAID,ARS,32400.0,6804.0,1200.0,40404.0,TX-TWT1M3TRHK8I
9371,7000009370,1000009370,1339,2,3,3,3,365295,-1,CASH,PENDING,ARS,63450.0,13324.5,0.0,76774.5,-1
9372,7000009371,1000009371,573,1,-1,-1,1668,818615,821195,CARD,PAID,ARS,34200.0,7182.0,1500.0,42882.0,TX-5E8E9KCVXYX7
9373,7000009372,1000009372,1409,2,1,1,1,974833,979153,CARD,PAID,ARS,28350.0,5953.5,0.0,34303.5,TX-1QL41DLMUYLO
9374,7000009373,1000009373,363,1,-1,-1,1230,1028515,1029355,CARD,REFUNDED,ARS,35280.0,7408.8,900.0,43588.8,TX-ZCFLYSROEVUT
9375,7000009374,1000009374,33,2,4,4,4,701777,702917,CASH,PAID,ARS,72900.0,15309.0,0.0,88209.0,TX-Q309970C5GBW
9376,7000009375,1000009375,1433,2,4,4,4,736601,-1,CARD,FAILED,ARS,40500.0,8505.0,0.0,49005.0,-1
9377,7000009376,1000009376,873,2,2,2,2,797263,797983,TRANSFER,PAID,ARS,52500.0,11025.0,0.0,63525.0,TX-KH810EC8OIA1
9378,7000009377,1000009377,270,1,-1,-1,225,806376,810036,GATEWAY,PAID,ARS,53325.0,11198.25,1200.0,65723.25,TX-IZHU5S5ILV8I
9379,7000009378,1000009378,1328,1,-1,-1,247,831618,834738,CARD,REFUNDED,ARS,63180.0,13267.8,0.0,76447.8,TX-7AR0K0ICJSQ1
9380,7000009379,1000009379,730,2,3,3,3,745294,745654,CARD,PAID,ARS,44887.5,9426.38,0.0,54313.88,TX-YWE14YQTZJT0
9381,7000009380,1000009380,116,2,3,3,3,1216553,1216913,CARD,PAID,ARS,11400.0,2394.0,0.0,13794.0,TX-7PDJ6NGUUNL2
9382,7000009381,1000009381,1485,1,-1,-1,2653,1135382,1136642,GATEWAY,PAID,ARS,11400.0,2394.0,1200.0,14994.0,TX-HAA5LAGNJUF2
