shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,shipped_at_sk,delivered_at_sk,carrier,tracking_number,status,shipping_fee
6786,9000006785,1000006785,492,2,2,2,2,905357,905357,906797,PICKUP,-1,DELIVERED,0.0
6787,9000006786,1000006786,1459,2,3,3,3,853854,853854,855294,PICKUP,-1,DELIVERED,0.0
6788,9000006787,1000006787,972,2,4,4,4,499196,499196,500636,PICKUP,-1,DELIVERED,0.0
6789,9000006788,1000006788,965,2,4,4,4,993845,993845,995285,PICKUP,-1,DELIVERED,0.0
6790,9000006789,1000006789,1161,2,4,4,4,914483,914483,915923,PICKUP,-1,DELIVERED,0.0
6791,9000006790,1000006790,1258,1,-1,-1,3108,551271,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
6792,9000006791,1000006791,322,1,-1,-1,1965,604747,606187,613387,Correo Argentino,TRK-NST6VKTV0G,SHIPPED,900.0
6793,9000006792,1000006792,1023,2,3,3,3,1073134,1073134,1074574,PICKUP,-1,DELIVERED,0.0
6794,9000006793,1000006793,653,2,1,1,1,761127,761127,762567,PICKUP,-1,DELIVERED,0.0
6795,9000006794,1000006794,282,2,4,4,4,771422,771422,772862,PICKUP,-1,DELIVERED,0.0
6796,9000006795,1000006795,1400,1,-1,-1,253,1139897,1141337,1147097,Correo Argentino,TRK-N6Q9BG8FYR,DELIVERED,900.0
6797,9000006796,1000006796,727,2,4,4,4,1060354,1060354,1061794,PICKUP,-1,DELIVERED,0.0
6798,9000006797,1000006797,1238,1,-1,-1,561,700750,702190,707950,Correo Argentino,TRK-MJ7Z2AE3O7,DELIVERED,900.0
6799,9000006798,1000006798,769,1,-1,-1,460,924548,925988,928868,Correo Argentino,TRK-VUU8UCLZ3B,DELIVERED,0.0
6800,9000006799,1000006799,16,2,1,1,1,1100493,1100493,1101933,PICKUP,-1,DELIVERED,0.0
6801,9000006800,1000006800,1116,1,-1,-1,1412,1036861,1038301,1045501,Correo Argentino,TRK-D8SA9Q7V4G,SHIPPED,1200.0
6802,9000006801,1000006801,118,2,1,1,1,743900,743900,745340,PICKUP,-1,DELIVERED,0.0
6803,9000006802,1000006802,339,1,-1,-1,1590,1243049,1244489,1248809,Correo Argentino,TRK-05M70LZEXE,DELIVERED,1200.0
6804,9000006803,1000006803,1296,1,-1,-1,867,634392,635832,638712,Correo Argentino,TRK-VOR2XL5ZP2,DELIVERED,900.0
6805,9000006804,1000006804,1477,2,2,2,2,458056,458056,459496,PICKUP,-1,SHIPPED,0.0
6806,9000006805,1000006805,418,1,-1,-1,785,821479,822919,830119,Correo Argentino,TRK-0RQR4VCGZ7,DELIVERED,1500.0
6807,9000006806,1000006806,682,2,2,2,2,523003,523003,524443,PICKUP,-1,DELIVERED,0.0
6808,9000006807,1000006807,1076,1,-1,-1,3171,476499,477939,482259,Correo Argentino,TRK-SQ7OZ46YL1,DELIVERED,900.0
6809,9000006808,1000006808,222,1,-1,-1,1013,1194235,1195675,1201435,Correo Argentino,TRK-AI745KJDYG,DELIVERED,1200.0
6810,9000006809,1000006809,810,1,-1,-1,21,1198789,1200229,1205989,Correo Argentino,TRK-9MXKFT5X05,DELIVERED,900.0
6811,9000006810,1000006810,1311,1,-1,-1,986,1233039,1234479,1240239,Correo Argentino,TRK-6PJ0UF2LC6,DELIVERED,0.0
6812,9000006811,1000006811,767,1,-1,-1,606,1257184,1258624,1261504,Correo Argentino,TRK-TJD9V0TOHJ,DELIVERED,1500.0
6813,9000006812,1000006812,1094,1,-1,-1,974,552059,553499,560699,Correo Argentino,TRK-3NSD85CSK5,DELIVERED,0.0
6814,9000006813,1000006813,608,2,4,4,4,583157,-1,-1,PICKUP,-1,CANCELLED,0.0
6815,9000006814,1000006814,193,2,1,1,1,415374,415374,416814,PICKUP,-1,DELIVERED,0.0
6816,9000006815,1000006815,1313,1,-1,-1,844,486723,-1,-1,Correo Argentino,-1,CANCELLED,1500.0
6817,9000006816,1000006816,1128,2,2,2,2,1171438,1171438,1172878,PICKUP,-1,DELIVERED,0.0
6818,9000006817,1000006817,161,2,4,4,4,1018187,1018187,1019627,PICKUP,-1,DELIVERED,0.0
6819,9000006818,1000006818,311,2,2,2,2,1198448,1198448,1199888,PICKUP,-1,DELIVERED,0.0
6820,9000006819,1000006819,768,1,-1,-1,906,1166147,1167587,1170467,Correo Argentino,TRK-5RDKU8WECM,SHIPPED,900.0
6821,9000006820,1000006820,1363,1,-1,-1,2698,502075,503515,506395,Correo Argentino,TRK-0CY9N7UVDK,SHIPPED,900.0
6822,9000006821,1000006821,362,2,1,1,1,505421,505421,506861,PICKUP,-1,DELIVERED,0.0
6823,9000006822,1000006822,311,2,4,4,4,514041,514041,515481,PICKUP,-1,DELIVERED,0.0
6824,9000006823,1000006823,1108,1,-1,-1,168,755058,756498,766578,Correo Argentino,TRK-WOH0N3QL4V,DELIVERED,0.0
6825,9000006824,1000006824,1048,1,-1,-1,741,552751,554191,562831,Correo Argentino,TRK-AONLGR83UR,SHIPPED,0.0
6826,9000006825,1000006825,983,2,1,1,1,914575,-1,-1,PICKUP,-1,CANCELLED,0.0
6827,9000006826,1000006826,1240,1,-1,-1,2616,643371,644811,647691,Correo Argentino,TRK-RW65NH720Q,DELIVERED,1200.0
6828,9000006827,1000006827,773,2,1,1,1,386716,386716,388156,PICKUP,-1,DELIVERED,0.0
6829,9000006828,1000006828,871,2,3,3,3,1079217,1079217,1080657,PICKUP,-1,READY,0.0
6830,9000006829,1000006829,245,1,-1,-1,1351,749075,750515,756275,Correo Argentino,TRK-1BEWJEGMA4,DELIVERED,1200.0
6831,9000006830,1000006830,1355,1,-1,-1,422,517491,518931,521811,Correo Argentino,TRK-YBOT78Y8IM,DELIVERED,900.0
6832,9000006831,1000006831,518,1,-1,-1,2456,821668,823108,830308,Correo Argentino,TRK-FLJN14QIYS,DELIVERED,1200.0
6833,9000006832,1000006832,116,1,-1,-1,1695,640013,641453,648653,Correo Argentino,TRK-EQPJQQ7XYS,DELIVERED,1500.0
6834,9000006833,1000006833,902,1,-1,-1,1321,697631,699071,701951,Correo Argentino,TRK-Q2SRZ0827R,DELIVERED,1500.0
6835,9000006834,1000006834,1302,2,1,1,1,981027,981027,982467,PICKUP,-1,DELIVERED,0.0
6836,9000006835,1000006835,565,1,-1,-1,2014,359286,360726,367926,Correo Argentino,TRK-BW2LRWUGUK,SHIPPED,900.0
6837,9000006836,1000006836,235,1,-1,-1,478,897579,899019,906219,Correo Argentino,TRK-JSJMQL4U7V,SHIPPED,0.0
6838,9000006837,1000006837,606,2,2,2,2,720581,720581,722021,PICKUP,-1,DELIVERED,0.0
6839,9000006838,1000006838,467,2,1,1,1,1175008,1175008,1176448,PICKUP,-1,SHIPPED,0.0
6840,9000006839,1000006839,19,1,-1,-1,2572,846812,848252,851132,Correo Argentino,TRK-9TN0TOVFT6,DELIVERED,1200.0
6841,9000006840,1000006840,1456,1,-1,-1,32,644927,646367,652127,Correo Argentino,TRK-V25UXYCTHM,DELIVERED,900.0
6842,9000006841,1000006841,321,1,-1,-1,2501,890452,891892,896212,Correo Argentino,TRK-A87Z1ZBHDL,SHIPPED,900.0
6843,9000006842,1000006842,656,2,3,3,3,1181986,1181986,1183426,PICKUP,-1,DELIVERED,0.0
6844,9000006843,1000006843,1209,1,-1,-1,277,1262148,1263588,1270788,Correo Argentino,TRK-DUZIQG2PTJ,DELIVERED,0.0
6845,9000006844,1000006844,1198,2,1,1,1,452718,452718,454158,PICKUP,-1,READY,0.0
6846,9000006845,1000006845,466,1,-1,-1,2803,900928,902368,908128,Correo Argentino,TRK-F2RRE05Q61,DELIVERED,1500.0
6847,9000006846,1000006846,128,1,-1,-1,2975,1201698,1203138,1208898,Correo Argentino,TRK-AXIIMEV9WE,SHIPPED,900.0
6848,9000006847,1000006847,1252,1,-1,-1,749,711818,713258,719018,Correo Argentino,TRK-YUVWG2OSDP,DELIVERED,0.0
6849,9000006848,1000006848,86,1,-1,-1,1267,1117853,1119293,1126493,Correo Argentino,TRK-HKHST96BEL,DELIVERED,0.0
6850,9000006849,1000006849,312,1,-1,-1,2955,378185,379625,382505,Correo Argentino,TRK-M9G32CXUV5,DELIVERED,900.0
6851,9000006850,1000006850,360,2,4,4,4,1168247,1168247,1169687,PICKUP,-1,DELIVERED,0.0
6852,9000006851,1000006851,823,1,-1,-1,595,719043,720483,724803,Correo Argentino,TRK-SAQEPPBUPH,DELIVERED,1200.0
6853,9000006852,1000006852,1332,1,-1,-1,2130,648572,-1,-1,Correo Argentino,-1,CANCELLED,900.0
6854,9000006853,1000006853,1388,1,-1,-1,614,968038,969478,973798,Correo Argentino,TRK-ZBBY84EFE5,DELIVERED,1200.0
6855,9000006854,1000006854,39,2,4,4,4,417618,417618,419058,PICKUP,-1,DELIVERED,0.0
6856,9000006855,1000006855,192,1,-1,-1,2098,715591,717031,724231,Correo Argentino,TRK-1H8IF2BIUN,DELIVERED,1200.0
6857,9000006856,1000006856,980,1,-1,-1,221,372425,373865,382505,Correo Argentino,TRK-PYD5YWY9OD,SHIPPED,1200.0
6858,9000006857,1000006857,492,1,-1,-1,3014,1250736,1252176,1257936,Correo Argentino,TRK-I47VMQ9DH3,DELIVERED,0.0
6859,9000006858,1000006858,356,1,-1,-1,1124,767044,768484,774244,Correo Argentino,TRK-9JZW0H3BFW,DELIVERED,900.0
6860,9000006859,1000006859,1101,1,-1,-1,929,355452,356892,359772,Correo Argentino,TRK-6I3X59X4IB,DELIVERED,900.0
6861,9000006860,1000006860,1081,1,-1,-1,2675,724558,725998,730318,Correo Argentino,TRK-A8AD9DZHJL,DELIVERED,900.0
6862,9000006861,1000006861,1448,1,-1,-1,15,1118687,1120127,1124447,Correo Argentino,TRK-NI85X1N8QN,DELIVERED,900.0
6863,9000006862,1000006862,1216,2,3,3,3,899696,899696,901136,PICKUP,-1,DELIVERED,0.0
6864,9000006863,1000006863,731,1,-1,-1,1825,559891,561331,568531,Correo Argentino,TRK-YMOWSJGYJH,DELIVERED,1200.0
6865,9000006864,1000006864,522,1,-1,-1,828,1144854,1146294,1149174,Correo Argentino,TRK-ZNZXR0MUNY,DELIVERED,1200.0
6866,9000006865,1000006865,96,1,-1,-1,666,1218184,1219624,1223944,Correo Argentino,TRK-4U9K81LAOH,DELIVERED,1200.0
6867,9000006866,1000006866,831,2,4,4,4,977794,977794,979234,PICKUP,-1,DELIVERED,0.0
6868,9000006867,1000006867,1222,1,-1,-1,984,924478,925918,933118,Correo Argentino,TRK-ELZVLDU2FK,DELIVERED,0.0
6869,9000006868,1000006868,1216,2,4,4,4,459183,459183,460623,PICKUP,-1,DELIVERED,0.0
6870,9000006869,1000006869,1384,1,-1,-1,119,391113,392553,399753,Correo Argentino,TRK-9OV3IQA1OO,DELIVERED,1200.0
6871,9000006870,1000006870,660,1,-1,-1,1602,799556,800996,808196,Correo Argentino,TRK-SDTLWZXFUA,DELIVERED,1200.0
6872,9000006871,1000006871,61,2,2,2,2,1204603,1204603,1206043,PICKUP,-1,SHIPPED,0.0
6873,9000006872,1000006872,489,1,-1,-1,1393,478696,480136,487336,Correo Argentino,TRK-UWHU77C4PX,DELIVERED,900.0
6874,9000006873,1000006873,89,2,1,1,1,730777,730777,732217,PICKUP,-1,SHIPPED,0.0
6875,9000006874,1000006874,259,1,-1,-1,486,1260287,1261727,1267487,Correo Argentino,TRK-PWG7HSQULM,DELIVERED,1200.0
6876,9000006875,1000006875,939,2,4,4,4,1107521,1107521,1108961,PICKUP,-1,DELIVERED,0.0
6877,9000006876,1000006876,87,1,-1,-1,1558,944943,946383,950703,Correo Argentino,TRK-G3C0PH6EW7,DELIVERED,900.0
6878,9000006877,1000006877,354,2,3,3,3,664345,664345,665785,PICKUP,-1,DELIVERED,0.0
6879,9000006878,1000006878,1118,1,-1,-1,1875,1065806,1067246,1074446,Correo Argentino,TRK-Q0PS4VNME7,DELIVERED,1200.0
6880,9000006879,1000006879,435,2,2,2,2,1074462,1074462,1075902,PICKUP,-1,DELIVERED,0.0
6881,9000006880,1000006880,175,2,4,4,4,824183,824183,825623,PICKUP,-1,DELIVERED,0.0
6882,9000006881,1000006881,1370,1,-1,-1,877,811807,813247,816127,Correo Argentino,TRK-PBFMJ2G05E,DELIVERED,900.0
6883,9000006882,1000006882,6,1,-1,-1,1470,537247,538687,541567,Correo Argentino,TRK-VWVEDAJ12H,DELIVERED,900.0
6884,9000006883,1000006883,887,1,-1,-1,2531,878125,-1,-1,Correo Argentino,-1,CANCELLED,900.0
6885,9000006884,1000006884,82,1,-1,-1,2420,1145935,1147375,1151695,Correo Argentino,TRK-JMYKILNMCH,DELIVERED,900.0
6886,9000006885,1000006885,28,1,-1,-1,1678,1068086,1069526,1073846,Correo Argentino,TRK-55X1TY9XNS,DELIVERED,900.0
6887,9000006886,1000006886,789,1,-1,-1,2116,897595,899035,907675,Correo Argentino,TRK-WMYDF0I1ZI,SHIPPED,900.0
6888,9000006887,1000006887,318,1,-1,-1,3019,552340,553780,558100,Correo Argentino,TRK-18EBF62BPV,DELIVERED,1200.0
6889,9000006888,1000006888,642,1,-1,-1,1270,634037,635477,639797,Correo Argentino,TRK-AJB0YWEKG1,SHIPPED,900.0
6890,9000006889,1000006889,1466,1,-1,-1,1360,594340,-1,-1,Correo Argentino,-1,CANCELLED,1500.0
6891,9000006890,1000006890,50,1,-1,-1,476,1068114,1069554,1075314,Correo Argentino,TRK-QPR2T5CQMS,DELIVERED,0.0
6892,9000006891,1000006891,132,2,1,1,1,1066448,1066448,1067888,PICKUP,-1,SHIPPED,0.0
6893,9000006892,1000006892,209,1,-1,-1,32,497928,499368,506568,Correo Argentino,TRK-5QB3A27V0S,DELIVERED,1200.0
6894,9000006893,1000006893,685,1,-1,-1,3176,1167227,1168667,1172987,Correo Argentino,TRK-9ES71RHBBD,DELIVERED,0.0
6895,9000006894,1000006894,617,1,-1,-1,1238,759362,-1,-1,Correo Argentino,-1,CANCELLED,900.0
6896,9000006895,1000006895,754,1,-1,-1,1519,365514,366954,371274,Correo Argentino,TRK-5CP51DLBDJ,READY,900.0
6897,9000006896,1000006896,1302,2,1,1,1,1142883,1142883,1144323,PICKUP,-1,DELIVERED,0.0
6898,9000006897,1000006897,1060,2,2,2,2,358640,358640,360080,PICKUP,-1,DELIVERED,0.0
6899,9000006898,1000006898,1063,2,2,2,2,467106,467106,468546,PICKUP,-1,DELIVERED,0.0
6900,9000006899,1000006899,898,1,-1,-1,1321,1182679,-1,-1,Correo Argentino,-1,CANCELLED,0.0
6901,9000006900,1000006900,552,2,1,1,1,1213454,1213454,1214894,PICKUP,-1,DELIVERED,0.0
6902,9000006901,1000006901,231,1,-1,-1,797,608910,610350,617550,Correo Argentino,TRK-G5IX49KYCI,SHIPPED,900.0
6903,9000006902,1000006902,958,1,-1,-1,737,862684,864124,867004,Correo Argentino,TRK-FOHZOXEJ6E,DELIVERED,1200.0
6904,9000006903,1000006903,916,1,-1,-1,2610,603833,605273,609593,Correo Argentino,TRK-E4SCVMFX1F,DELIVERED,900.0
6905,9000006904,1000006904,613,1,-1,-1,388,673374,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
6906,9000006905,1000006905,517,2,1,1,1,1006263,1006263,1007703,PICKUP,-1,DELIVERED,0.0
6907,9000006906,1000006906,1330,1,-1,-1,2664,778574,780014,787214,Correo Argentino,TRK-6NOES49J9V,DELIVERED,1200.0
6908,9000006907,1000006907,819,2,4,4,4,1252304,1252304,1253744,PICKUP,-1,DELIVERED,0.0
6909,9000006908,1000006908,1326,1,-1,-1,546,1073612,-1,-1,Correo Argentino,-1,CANCELLED,900.0
6910,9000006909,1000006909,746,1,-1,-1,3204,452745,454185,459945,Correo Argentino,TRK-OOJIO47QG8,DELIVERED,900.0
6911,9000006910,1000006910,641,1,-1,-1,519,1022097,1023537,1029297,Correo Argentino,TRK-SGKBGJQVA0,SHIPPED,1500.0
6912,9000006911,1000006911,1495,1,-1,-1,2562,366336,367776,373536,Correo Argentino,TRK-N0BEDIUMXY,DELIVERED,1200.0
6913,9000006912,1000006912,718,2,2,2,2,938199,938199,939639,PICKUP,-1,DELIVERED,0.0
6914,9000006913,1000006913,971,2,3,3,3,1223345,1223345,1224785,PICKUP,-1,DELIVERED,0.0
6915,9000006914,1000006914,391,1,-1,-1,1184,428202,429642,435402,Correo Argentino,TRK-MXW05V9U88,DELIVERED,900.0
6916,9000006915,1000006915,1007,2,1,1,1,1061618,1061618,1063058,PICKUP,-1,DELIVERED,0.0
6917,9000006916,1000006916,184,1,-1,-1,1203,442745,444185,447065,Correo Argentino,TRK-5L57UCEI7V,DELIVERED,900.0
6918,9000006917,1000006917,333,1,-1,-1,742,890210,891650,895970,Correo Argentino,TRK-NKSLSY32QG,DELIVERED,1500.0
6919,9000006918,1000006918,458,2,1,1,1,512434,512434,513874,PICKUP,-1,DELIVERED,0.0
6920,9000006919,1000006919,489,1,-1,-1,608,388133,389573,393893,Correo Argentino,TRK-LOCHJX1AAH,SHIPPED,1500.0
6921,9000006920,1000006920,152,2,1,1,1,1027810,1027810,1029250,PICKUP,-1,DELIVERED,0.0
6922,9000006921,1000006921,481,1,-1,-1,1858,455371,456811,459691,Correo Argentino,TRK-CUZAPRRITY,DELIVERED,1200.0
6923,9000006922,1000006922,1261,2,4,4,4,861851,861851,863291,PICKUP,-1,DELIVERED,0.0
6924,9000006923,1000006923,111,2,3,3,3,1128543,1128543,1129983,PICKUP,-1,DELIVERED,0.0
6925,9000006924,1000006924,477,2,3,3,3,1161070,1161070,1162510,PICKUP,-1,DELIVERED,0.0
6926,9000006925,1000006925,1309,1,-1,-1,3109,412099,413539,417859,Correo Argentino,TRK-6JFTZ6Z4LR,DELIVERED,1500.0
6927,9000006926,1000006926,1381,1,-1,-1,866,975971,977411,980291,Correo Argentino,TRK-EJ1WA0Z9OW,DELIVERED,900.0
6928,9000006927,1000006927,842,1,-1,-1,2705,678174,679614,685374,Correo Argentino,TRK-I1XD7BXWP6,DELIVERED,1200.0
6929,9000006928,1000006928,498,1,-1,-1,2931,1025932,1027372,1033132,Correo Argentino,TRK-2LPTS6R63Y,DELIVERED,900.0
6930,9000006929,1000006929,903,2,1,1,1,661210,661210,662650,PICKUP,-1,DELIVERED,0.0
6931,9000006930,1000006930,516,2,4,4,4,1268810,1268810,1270250,PICKUP,-1,DELIVERED,0.0
6932,9000006931,1000006931,176,1,-1,-1,2951,508673,510113,512993,Correo Argentino,TRK-CHRZJMXUCX,SHIPPED,1200.0
6933,9000006932,1000006932,1423,2,1,1,1,737318,737318,738758,PICKUP,-1,DELIVERED,0.0
6934,9000006933,1000006933,1368,2,3,3,3,928640,928640,930080,PICKUP,-1,DELIVERED,0.0
6935,9000006934,1000006934,570,1,-1,-1,2934,599483,600923,603803,Correo Argentino,TRK-654RSH567M,DELIVERED,0.0
6936,9000006935,1000006935,954,2,4,4,4,423709,423709,425149,PICKUP,-1,DELIVERED,0.0
6937,9000006936,1000006936,696,1,-1,-1,1291,783777,785217,789537,Correo Argentino,TRK-FKOVI5NJ9M,DELIVERED,900.0
6938,9000006937,1000006937,1390,1,-1,-1,3064,354764,356204,361964,Correo Argentino,TRK-KIJ2VY0U6R,SHIPPED,1500.0
6939,9000006938,1000006938,12,2,4,4,4,1019932,1019932,1021372,PICKUP,-1,DELIVERED,0.0
6940,9000006939,1000006939,255,1,-1,-1,2527,427973,429413,432293,Correo Argentino,TRK-30AXXMHHO5,SHIPPED,1200.0
6941,9000006940,1000006940,268,1,-1,-1,2921,527853,529293,532173,Correo Argentino,TRK-JTJ62QHGZ1,SHIPPED,1200.0
6942,9000006941,1000006941,1040,1,-1,-1,2414,598611,600051,602931,Correo Argentino,TRK-ZAY17AUPW9,DELIVERED,900.0
6943,9000006942,1000006942,1126,1,-1,-1,1538,537057,538497,542817,Correo Argentino,TRK-CK3NSJR18N,DELIVERED,1200.0
6944,9000006943,1000006943,675,2,3,3,3,893996,893996,895436,PICKUP,-1,DELIVERED,0.0
6945,9000006944,1000006944,188,1,-1,-1,54,1247920,1249360,1252240,Correo Argentino,TRK-W6PCELQVJ2,DELIVERED,900.0
6946,9000006945,1000006945,184,2,2,2,2,1248611,1248611,1250051,PICKUP,-1,SHIPPED,0.0
6947,9000006946,1000006946,948,1,-1,-1,1566,855975,857415,864615,Correo Argentino,TRK-XPG28M2HQ3,DELIVERED,900.0
6948,9000006947,1000006947,728,1,-1,-1,2484,1137208,1138648,1145848,Correo Argentino,TRK-H85JE4EIC2,READY,1500.0
6949,9000006948,1000006948,384,1,-1,-1,990,1172437,1173877,1178197,Correo Argentino,TRK-64WVNRTQ47,DELIVERED,900.0
6950,9000006949,1000006949,1308,1,-1,-1,3164,803068,804508,807388,Correo Argentino,TRK-HPVA40SYIB,DELIVERED,1500.0
6951,9000006950,1000006950,575,1,-1,-1,1822,571068,572508,576828,Correo Argentino,TRK-B0C5HGY4BI,DELIVERED,900.0
6952,9000006951,1000006951,614,1,-1,-1,2259,976796,978236,981116,Correo Argentino,TRK-WAUEQ8BYH3,SHIPPED,900.0
6953,9000006952,1000006952,993,1,-1,-1,790,944449,945889,951649,Correo Argentino,TRK-YZ9CB6OMAH,DELIVERED,1200.0
6954,9000006953,1000006953,1217,1,-1,-1,1843,995936,997376,1006016,Correo Argentino,TRK-2Z7BRD212W,DELIVERED,1500.0
6955,9000006954,1000006954,460,1,-1,-1,1649,574325,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
6956,9000006955,1000006955,1068,1,-1,-1,2012,1189626,1191066,1196826,Correo Argentino,TRK-E9MLAYW7RT,DELIVERED,1200.0
6957,9000006956,1000006956,1285,1,-1,-1,335,1007331,1008771,1015971,Correo Argentino,TRK-SYZC28J3J7,DELIVERED,900.0
6958,9000006957,1000006957,317,1,-1,-1,1630,833976,-1,-1,Correo Argentino,-1,CANCELLED,0.0
6959,9000006958,1000006958,960,1,-1,-1,1492,853130,854570,861770,Correo Argentino,TRK-N4RBQ6EY7L,DELIVERED,1500.0
6960,9000006959,1000006959,336,2,2,2,2,813830,813830,815270,PICKUP,-1,DELIVERED,0.0
6961,9000006960,1000006960,1246,2,2,2,2,540661,-1,-1,PICKUP,-1,CANCELLED,0.0
6962,9000006961,1000006961,1388,2,4,4,4,1090356,-1,-1,PICKUP,-1,CANCELLED,0.0
6963,9000006962,1000006962,1102,2,4,4,4,1013485,1013485,1014925,PICKUP,-1,DELIVERED,0.0
6964,9000006963,1000006963,414,2,2,2,2,872198,872198,873638,PICKUP,-1,DELIVERED,0.0
6965,9000006964,1000006964,712,1,-1,-1,1982,468831,470271,476031,Correo Argentino,TRK-L7OY79DQ7W,DELIVERED,1200.0
6966,9000006965,1000006965,848,1,-1,-1,3106,1023424,-1,-1,Correo Argentino,-1,CANCELLED,0.0
6967,9000006966,1000006966,998,2,2,2,2,1105992,1105992,1107432,PICKUP,-1,DELIVERED,0.0
6968,9000006967,1000006967,606,1,-1,-1,2526,870906,872346,875226,Correo Argentino,TRK-KBSKVY5U4J,DELIVERED,0.0
6969,9000006968,1000006968,94,1,-1,-1,2930,918915,-1,-1,Correo Argentino,-1,CANCELLED,0.0
6970,9000006969,1000006969,1289,2,3,3,3,376989,376989,378429,PICKUP,-1,DELIVERED,0.0
6971,9000006970,1000006970,697,1,-1,-1,790,776063,777503,784703,Correo Argentino,TRK-YT2R6CU3LD,DELIVERED,1200.0
6972,9000006971,1000006971,739,1,-1,-1,2338,472773,-1,-1,Correo Argentino,-1,CANCELLED,900.0
6973,9000006972,1000006972,235,2,4,4,4,1113154,1113154,1114594,PICKUP,-1,SHIPPED,0.0
6974,9000006973,1000006973,414,1,-1,-1,728,1119984,1121424,1124304,Correo Argentino,TRK-GJY4NY0UUA,DELIVERED,1500.0
6975,9000006974,1000006974,487,1,-1,-1,1778,1041339,1042779,1048539,Correo Argentino,TRK-RT8VPLPXKT,DELIVERED,0.0
6976,9000006975,1000006975,632,2,1,1,1,732771,732771,734211,PICKUP,-1,SHIPPED,0.0
6977,9000006976,1000006976,1405,2,4,4,4,796584,796584,798024,PICKUP,-1,DELIVERED,0.0
6978,9000006977,1000006977,1306,1,-1,-1,2805,1152336,1153776,1159536,Correo Argentino,TRK-QXQW394VJN,DELIVERED,900.0
6979,9000006978,1000006978,863,2,1,1,1,997703,-1,-1,PICKUP,-1,CANCELLED,0.0
6980,9000006979,1000006979,872,1,-1,-1,827,625288,626728,636808,Correo Argentino,TRK-OTCAKRSWNN,DELIVERED,1200.0
6981,9000006980,1000006980,113,2,2,2,2,877727,877727,879167,PICKUP,-1,SHIPPED,0.0
6982,9000006981,1000006981,1064,1,-1,-1,2898,511268,512708,518468,Correo Argentino,TRK-G4UDNR32IV,READY,1200.0
6983,9000006982,1000006982,600,2,2,2,2,928567,928567,930007,PICKUP,-1,DELIVERED,0.0
6984,9000006983,1000006983,246,2,2,2,2,856542,-1,-1,PICKUP,-1,CANCELLED,0.0
6985,9000006984,1000006984,208,1,-1,-1,2514,543150,544590,548910,Correo Argentino,TRK-AD51S97EVE,DELIVERED,0.0
6986,9000006985,1000006985,559,1,-1,-1,1004,372551,373991,379751,Correo Argentino,TRK-QUPMBI6MQU,DELIVERED,1200.0
6987,9000006986,1000006986,235,1,-1,-1,1317,1139390,1140830,1148030,Correo Argentino,TRK-M0C4LQGQVC,SHIPPED,0.0
6988,9000006987,1000006987,666,2,1,1,1,461204,461204,462644,PICKUP,-1,DELIVERED,0.0
6989,9000006988,1000006988,314,1,-1,-1,2702,1224590,1226030,1231790,Correo Argentino,TRK-HF2KXYN2XW,DELIVERED,900.0
6990,9000006989,1000006989,1183,2,1,1,1,485999,485999,487439,PICKUP,-1,SHIPPED,0.0
6991,9000006990,1000006990,372,1,-1,-1,1534,1048100,1049540,1056740,Correo Argentino,TRK-MVPZ2JBS7E,SHIPPED,900.0
6992,9000006991,1000006991,979,1,-1,-1,1953,1260818,1262258,1266578,Correo Argentino,TRK-JFUJ33SE6U,DELIVERED,900.0
6993,9000006992,1000006992,183,1,-1,-1,1268,1226678,1228118,1235318,Correo Argentino,TRK-ZGN8DO8RH7,DELIVERED,900.0
6994,9000006993,1000006993,1148,2,1,1,1,674538,674538,675978,PICKUP,-1,DELIVERED,0.0
6995,9000006994,1000006994,695,1,-1,-1,2049,652891,654331,661531,Correo Argentino,TRK-Z8E9A3VNOM,READY,1200.0
6996,9000006995,1000006995,1076,2,3,3,3,607063,607063,608503,PICKUP,-1,DELIVERED,0.0
6997,9000006996,1000006996,487,2,2,2,2,1240984,1240984,1242424,PICKUP,-1,DELIVERED,0.0
6998,9000006997,1000006997,1209,1,-1,-1,220,1154842,1156282,1163482,Correo Argentino,TRK-9FK1EVH8SC,DELIVERED,1200.0
6999,9000006998,1000006998,190,1,-1,-1,2077,580757,582197,585077,Correo Argentino,TRK-LUCCXQEBMM,DELIVERED,0.0
7000,9000006999,1000006999,637,1,-1,-1,1627,920807,922247,926567,Correo Argentino,TRK-ME109W90JT,DELIVERED,0.0
7001,9000007000,1000007000,547,1,-1,-1,2418,1217108,1218548,1225748,Correo Argentino,TRK-THA8EYN0XK,DELIVERED,1500.0
7002,9000007001,1000007001,1015,2,1,1,1,665689,665689,667129,PICKUP,-1,DELIVERED,0.0
7003,9000007002,1000007002,1019,1,-1,-1,1472,824757,826197,831957,Correo Argentino,TRK-WVJW4UVMLE,SHIPPED,900.0
7004,9000007003,1000007003,962,2,3,3,3,878101,-1,-1,PICKUP,-1,CANCELLED,0.0
7005,9000007004,1000007004,158,2,1,1,1,1126224,1126224,1127664,PICKUP,-1,DELIVERED,0.0
7006,9000007005,1000007005,885,1,-1,-1,2066,415424,416864,421184,Correo Argentino,TRK-53YXUGDOLH,DELIVERED,0.0
