order_item_sk,order_item_id,order_id,product_sk,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,quantity,unit_price,discount_amount,line_total,status,currency_code,tax_amount,shipping_fee
6137,5000006136,1000004577,1,371,1,-1,-1,499,1256711,2,12000.0,480.0,23520.0,FULFILLED,ARS,9475.2,900.0
6138,5000006137,1000004578,2,20,1,-1,-1,8,1158051,3,15750.0,0.0,47250.0,FULFILLED,ARS,9922.5,900.0
6139,5000006138,1000004579,2,488,1,-1,-1,2018,689337,1,15000.0,0.0,15000.0,FULFILLED,ARS,9765.0,1200.0
6140,5000006139,1000004579,2,488,1,-1,-1,2018,689337,2,15750.0,0.0,31500.0,FULFILLED,ARS,9765.0,1200.0
6141,5000006140,1000004580,2,539,1,-1,-1,2738,376777,2,15750.0,3150.0,28350.0,FULFILLED,ARS,8946.0,1500.0
6142,5000006141,1000004580,2,539,1,-1,-1,2738,376777,1,15000.0,750.0,14250.0,FULFILLED,ARS,8946.0,1500.0
6143,5000006142,1000004581,1,1183,2,3,3,3,658136,2,12600.0,504.0,24696.0,FULFILLED,ARS,9974.16,0.0
6144,5000006143,1000004581,1,1183,2,3,3,3,658136,2,12000.0,1200.0,22800.0,FULFILLED,ARS,9974.16,0.0
6145,5000006144,1000004582,1,145,2,4,4,4,739999,2,12000.0,0.0,24000.0,CANCELLED,ARS,5040.0,0.0
6146,5000006145,1000004583,2,1296,1,-1,-1,2549,743565,3,13500.0,0.0,40500.0,FULFILLED,ARS,8505.0,0.0
6147,5000006146,1000004584,1,713,1,-1,-1,2602,520978,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,900.0
6148,5000006147,1000004585,1,541,1,-1,-1,3044,853325,1,13200.0,264.0,12936.0,FULFILLED,ARS,2716.56,1200.0
6149,5000006148,1000004586,1,157,2,1,1,1,1005038,2,12600.0,0.0,25200.0,FULFILLED,ARS,13797.0,0.0
6150,5000006149,1000004586,2,157,2,1,1,1,1005038,2,15000.0,1500.0,28500.0,FULFILLED,ARS,13797.0,0.0
6151,5000006150,1000004586,1,157,2,1,1,1,1005038,1,12000.0,0.0,12000.0,FULFILLED,ARS,13797.0,0.0
6152,5000006151,1000004587,2,1370,1,-1,-1,2110,747252,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,1200.0
6153,5000006152,1000004588,1,1455,2,3,3,3,1156508,1,12600.0,630.0,11970.0,PAID,ARS,2513.7,0.0
6154,5000006153,1000004589,2,657,2,1,1,1,952815,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,0.0
6155,5000006154,1000004590,1,955,2,4,4,4,1192653,3,12000.0,0.0,36000.0,FULFILLED,ARS,16096.5,0.0
6156,5000006155,1000004590,2,955,2,4,4,4,1192653,1,15000.0,750.0,14250.0,FULFILLED,ARS,16096.5,0.0
6157,5000006156,1000004590,1,955,2,4,4,4,1192653,2,13200.0,0.0,26400.0,FULFILLED,ARS,16096.5,0.0
6158,5000006157,1000004591,1,84,2,4,4,4,510193,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
6159,5000006158,1000004592,1,900,2,1,1,1,707330,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,0.0
6160,5000006159,1000004593,1,479,1,-1,-1,2749,1143215,3,12000.0,1800.0,34200.0,FULFILLED,ARS,10017.0,900.0
6161,5000006160,1000004593,2,479,1,-1,-1,2749,1143215,1,15000.0,1500.0,13500.0,FULFILLED,ARS,10017.0,900.0
6162,5000006161,1000004594,1,164,1,-1,-1,602,884937,3,13200.0,3960.0,35640.0,PAID,ARS,7484.4,900.0
6163,5000006162,1000004595,1,255,2,2,2,2,1076264,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
6164,5000006163,1000004596,2,733,1,-1,-1,747,1252401,2,15750.0,3150.0,28350.0,FULFILLED,ARS,5953.5,1200.0
6165,5000006164,1000004597,1,192,2,1,1,1,1202486,3,10800.0,648.0,31752.0,FULFILLED,ARS,6667.92,0.0
6166,5000006165,1000004598,1,1083,2,2,2,2,899245,1,10800.0,540.0,10260.0,FULFILLED,ARS,5147.1,0.0
6167,5000006166,1000004598,2,1083,2,2,2,2,899245,1,15000.0,750.0,14250.0,FULFILLED,ARS,5147.1,0.0
6168,5000006167,1000004599,2,780,2,4,4,4,1007845,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,0.0
6169,5000006168,1000004600,1,242,1,-1,-1,2089,696139,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,1200.0
6170,5000006169,1000004601,2,555,1,-1,-1,166,617652,3,15000.0,2250.0,42750.0,PAID,ARS,8977.5,900.0
6171,5000006170,1000004602,2,256,1,-1,-1,792,928627,1,16500.0,0.0,16500.0,FULFILLED,ARS,3465.0,1200.0
6172,5000006171,1000004603,2,635,1,-1,-1,2279,439873,3,13500.0,810.0,39690.0,PAID,ARS,8334.9,1200.0
6173,5000006172,1000004604,1,349,2,3,3,3,635580,3,12000.0,1800.0,34200.0,FULFILLED,ARS,9404.64,0.0
6174,5000006173,1000004604,1,349,2,3,3,3,635580,1,10800.0,216.0,10584.0,FULFILLED,ARS,9404.64,0.0
6175,5000006174,1000004605,2,306,1,-1,-1,1528,954301,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,1200.0
6176,5000006175,1000004606,1,969,2,3,3,3,370327,3,12000.0,1800.0,34200.0,FULFILLED,ARS,12852.0,0.0
6177,5000006176,1000004606,2,969,2,3,3,3,370327,2,15000.0,3000.0,27000.0,FULFILLED,ARS,12852.0,0.0
6178,5000006177,1000004607,1,1180,2,3,3,3,711177,2,12000.0,1200.0,22800.0,CANCELLED,ARS,4788.0,0.0
6179,5000006178,1000004608,2,37,1,-1,-1,391,493326,3,15750.0,945.0,46305.0,FULFILLED,ARS,20686.05,1500.0
6180,5000006179,1000004608,1,37,1,-1,-1,391,493326,2,12000.0,1200.0,22800.0,FULFILLED,ARS,20686.05,1500.0
6181,5000006180,1000004608,2,37,1,-1,-1,391,493326,2,15000.0,600.0,29400.0,FULFILLED,ARS,20686.05,1500.0
6182,5000006181,1000004609,1,846,1,-1,-1,369,1219707,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,1200.0
6183,5000006182,1000004610,1,329,1,-1,-1,2778,642674,3,12600.0,756.0,37044.0,FULFILLED,ARS,7779.24,1200.0
6184,5000006183,1000004611,1,140,2,3,3,3,660363,2,13200.0,528.0,25872.0,FULFILLED,ARS,5433.12,0.0
6185,5000006184,1000004612,1,163,2,2,2,2,1064242,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
6186,5000006185,1000004613,1,86,1,-1,-1,792,932523,2,12000.0,0.0,24000.0,PAID,ARS,5040.0,1500.0
6187,5000006186,1000004614,2,521,2,2,2,2,725597,1,15000.0,1500.0,13500.0,FULFILLED,ARS,2835.0,0.0
6188,5000006187,1000004615,2,487,1,-1,-1,2737,1183128,1,15750.0,1575.0,14175.0,REFUNDED,ARS,5670.0,1200.0
6189,5000006188,1000004615,2,487,1,-1,-1,2737,1183128,1,13500.0,675.0,12825.0,REFUNDED,ARS,5670.0,1200.0
6190,5000006189,1000004616,2,639,2,2,2,2,1232230,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,0.0
6191,5000006190,1000004617,2,1191,1,-1,-1,2066,656252,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,900.0
6192,5000006191,1000004618,1,1377,2,4,4,4,897581,1,12000.0,0.0,12000.0,PAID,ARS,2520.0,0.0
6193,5000006192,1000004619,2,286,2,4,4,4,499144,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
6194,5000006193,1000004620,2,1324,2,3,3,3,1085860,3,15750.0,0.0,47250.0,CREATED,ARS,9922.5,0.0
6195,5000006194,1000004621,2,702,2,1,1,1,711920,2,15750.0,0.0,31500.0,FULFILLED,ARS,6615.0,0.0
6196,5000006195,1000004622,2,694,1,-1,-1,1293,377761,2,13500.0,2700.0,24300.0,FULFILLED,ARS,5103.0,900.0
6197,5000006196,1000004623,2,665,2,1,1,1,1256134,3,13500.0,2025.0,38475.0,FULFILLED,ARS,8079.75,0.0
6198,5000006197,1000004624,2,244,2,1,1,1,420070,2,15000.0,0.0,30000.0,FULFILLED,ARS,13860.0,0.0
6199,5000006198,1000004624,1,244,2,1,1,1,420070,3,12000.0,0.0,36000.0,FULFILLED,ARS,13860.0,0.0
6200,5000006199,1000004625,1,585,1,-1,-1,723,1045107,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,900.0
6201,5000006200,1000004626,2,651,1,-1,-1,561,1163702,1,13500.0,270.0,13230.0,FULFILLED,ARS,2778.3,1200.0
6202,5000006201,1000004627,1,1408,1,-1,-1,2999,926888,2,12600.0,2520.0,22680.0,FULFILLED,ARS,4762.8,900.0
6203,5000006202,1000004628,1,339,2,2,2,2,1076922,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,0.0
6204,5000006203,1000004629,2,1110,2,3,3,3,391419,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,0.0
6205,5000006204,1000004630,1,1311,2,4,4,4,1040889,3,10800.0,0.0,32400.0,FULFILLED,ARS,6804.0,0.0
6206,5000006205,1000004631,1,827,1,-1,-1,1468,431255,1,12000.0,240.0,11760.0,CANCELLED,ARS,2469.6,900.0
6207,5000006206,1000004632,1,1382,1,-1,-1,398,1230426,3,13200.0,3960.0,35640.0,FULFILLED,ARS,18167.62,900.0
6208,5000006207,1000004632,1,1382,1,-1,-1,398,1230426,3,12600.0,1890.0,35910.0,FULFILLED,ARS,18167.62,900.0
6209,5000006208,1000004632,2,1382,1,-1,-1,398,1230426,1,15750.0,787.5,14962.5,FULFILLED,ARS,18167.62,900.0
6210,5000006209,1000004633,1,554,1,-1,-1,2425,862867,3,12000.0,3600.0,32400.0,FULFILLED,ARS,12927.6,0.0
6211,5000006210,1000004633,1,554,1,-1,-1,2425,862867,3,10800.0,3240.0,29160.0,FULFILLED,ARS,12927.6,0.0
6212,5000006211,1000004634,1,710,1,-1,-1,1835,570567,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,1200.0
6213,5000006212,1000004635,2,1085,1,-1,-1,1382,908550,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,1200.0
6214,5000006213,1000004636,1,449,1,-1,-1,1317,572082,2,10800.0,0.0,21600.0,FULFILLED,ARS,4536.0,1200.0
6215,5000006214,1000004637,1,1359,1,-1,-1,1840,363856,3,13200.0,0.0,39600.0,FULFILLED,ARS,8316.0,0.0
6216,5000006215,1000004638,2,956,1,-1,-1,3117,958744,1,15750.0,1575.0,14175.0,FULFILLED,ARS,2976.75,0.0
6217,5000006216,1000004639,1,143,2,4,4,4,707123,2,13200.0,528.0,25872.0,FULFILLED,ARS,5433.12,0.0
6218,5000006217,1000004640,1,12,1,-1,-1,2615,465533,2,12000.0,2400.0,21600.0,PAID,ARS,4536.0,900.0
6219,5000006218,1000004641,1,29,1,-1,-1,1353,373657,2,13200.0,2640.0,23760.0,FULFILLED,ARS,4989.6,1500.0
6220,5000006219,1000004642,1,688,1,-1,-1,2353,1267745,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,1200.0
6221,5000006220,1000004643,1,991,2,4,4,4,496366,2,13200.0,1320.0,25080.0,PAID,ARS,5266.8,0.0
6222,5000006221,1000004644,1,468,2,4,4,4,984074,2,12000.0,2400.0,21600.0,CANCELLED,ARS,4536.0,0.0
6223,5000006222,1000004645,1,650,1,-1,-1,2143,649169,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
6224,5000006223,1000004646,1,1002,1,-1,-1,1399,632946,2,12000.0,1200.0,22800.0,FULFILLED,ARS,4788.0,900.0
6225,5000006224,1000004647,2,539,1,-1,-1,3087,828704,2,15750.0,0.0,31500.0,FULFILLED,ARS,6615.0,1500.0
6226,5000006225,1000004648,2,397,2,3,3,3,398717,3,13500.0,2025.0,38475.0,FULFILLED,ARS,8079.75,0.0
6227,5000006226,1000004649,2,1059,2,1,1,1,729601,2,15000.0,0.0,30000.0,REFUNDED,ARS,6300.0,0.0
6228,5000006227,1000004650,1,363,1,-1,-1,1396,563988,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,900.0
6229,5000006228,1000004651,1,806,2,4,4,4,689166,3,10800.0,3240.0,29160.0,PAID,ARS,6123.6,0.0
6230,5000006229,1000004652,2,949,2,4,4,4,539044,1,15000.0,0.0,15000.0,FULFILLED,ARS,15120.0,0.0
6231,5000006230,1000004652,2,949,2,4,4,4,539044,1,15000.0,750.0,14250.0,FULFILLED,ARS,15120.0,0.0
6232,5000006231,1000004652,2,949,2,4,4,4,539044,3,15000.0,2250.0,42750.0,FULFILLED,ARS,15120.0,0.0
6233,5000006232,1000004653,1,837,1,-1,-1,780,601765,3,12600.0,756.0,37044.0,FULFILLED,ARS,7779.24,900.0
6234,5000006233,1000004654,1,1035,2,3,3,3,995873,1,13200.0,660.0,12540.0,CANCELLED,ARS,2633.4,0.0
6235,5000006234,1000004655,1,485,1,-1,-1,894,845160,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,1200.0
6236,5000006235,1000004656,2,778,1,-1,-1,1295,1023749,3,13500.0,810.0,39690.0,PAID,ARS,8334.9,1500.0
6237,5000006236,1000004657,1,1076,1,-1,-1,2926,649781,3,12000.0,1800.0,34200.0,PAID,ARS,7182.0,900.0
6238,5000006237,1000004658,1,658,1,-1,-1,903,741697,1,12000.0,600.0,11400.0,FULFILLED,ARS,5536.12,1200.0
6239,5000006238,1000004658,2,658,1,-1,-1,903,741697,1,15750.0,787.5,14962.5,FULFILLED,ARS,5536.12,1200.0
6240,5000006239,1000004659,2,1402,1,-1,-1,2038,469514,1,15750.0,787.5,14962.5,CREATED,ARS,11647.12,1500.0
6241,5000006240,1000004659,2,1402,1,-1,-1,2038,469514,3,15000.0,4500.0,40500.0,CREATED,ARS,11647.12,1500.0
6242,5000006241,1000004660,1,303,1,-1,-1,1664,1020293,1,10800.0,0.0,10800.0,CREATED,ARS,2268.0,900.0
6243,5000006242,1000004661,1,1078,1,-1,-1,2779,1114107,3,12600.0,1890.0,35910.0,CANCELLED,ARS,7541.1,900.0
6244,5000006243,1000004662,2,1388,2,3,3,3,1056290,1,15000.0,0.0,15000.0,FULFILLED,ARS,12877.2,0.0
6245,5000006244,1000004662,1,1388,2,3,3,3,1056290,2,12000.0,480.0,23520.0,FULFILLED,ARS,12877.2,0.0
6246,5000006245,1000004662,1,1388,2,3,3,3,1056290,2,12000.0,1200.0,22800.0,FULFILLED,ARS,12877.2,0.0
6247,5000006246,1000004663,1,1286,2,2,2,2,771624,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,0.0
6248,5000006247,1000004664,1,703,2,3,3,3,627351,1,12600.0,252.0,12348.0,FULFILLED,ARS,2593.08,0.0
6249,5000006248,1000004665,1,250,2,4,4,4,1248284,2,12000.0,1200.0,22800.0,FULFILLED,ARS,4788.0,0.0
6250,5000006249,1000004666,1,781,1,-1,-1,93,395773,1,12600.0,1260.0,11340.0,FULFILLED,ARS,7567.56,0.0
6251,5000006250,1000004666,1,781,1,-1,-1,93,395773,2,12600.0,504.0,24696.0,FULFILLED,ARS,7567.56,0.0
6252,5000006251,1000004667,1,1033,2,1,1,1,937403,2,12600.0,504.0,24696.0,FULFILLED,ARS,5186.16,0.0
6253,5000006252,1000004668,2,1255,1,-1,-1,1103,552063,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,900.0
6254,5000006253,1000004669,1,703,1,-1,-1,80,1262607,2,10800.0,1080.0,20520.0,FULFILLED,ARS,4309.2,1200.0
6255,5000006254,1000004670,1,824,1,-1,-1,626,634059,3,12600.0,3780.0,34020.0,PAID,ARS,7144.2,1500.0
6256,5000006255,1000004671,2,863,1,-1,-1,2153,834436,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,1200.0
6257,5000006256,1000004672,2,348,1,-1,-1,2435,1139957,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,1500.0
6258,5000006257,1000004673,1,1186,2,4,4,4,697108,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,0.0
6259,5000006258,1000004674,2,618,2,4,4,4,1191730,1,13500.0,675.0,12825.0,FULFILLED,ARS,2693.25,0.0
6260,5000006259,1000004675,2,244,2,4,4,4,455319,1,15000.0,0.0,15000.0,PAID,ARS,3150.0,0.0
6261,5000006260,1000004676,1,1082,1,-1,-1,1444,1257621,3,12600.0,0.0,37800.0,PAID,ARS,7938.0,1500.0
6262,5000006261,1000004677,1,97,1,-1,-1,1512,758190,3,13200.0,3960.0,35640.0,CREATED,ARS,7484.4,900.0
6263,5000006262,1000004678,2,502,2,1,1,1,975495,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,0.0
6264,5000006263,1000004679,1,284,1,-1,-1,889,564762,2,12000.0,480.0,23520.0,REFUNDED,ARS,4939.2,1200.0
6265,5000006264,1000004680,2,1112,1,-1,-1,9,895399,3,15000.0,2250.0,42750.0,FULFILLED,ARS,8977.5,1500.0
6266,5000006265,1000004681,1,864,2,3,3,3,1262985,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
6267,5000006266,1000004682,2,1288,2,1,1,1,1186351,2,15000.0,3000.0,27000.0,FULFILLED,ARS,11793.6,0.0
6268,5000006267,1000004682,1,1288,2,1,1,1,1186351,3,10800.0,3240.0,29160.0,FULFILLED,ARS,11793.6,0.0
6269,5000006268,1000004683,1,1169,1,-1,-1,937,432798,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,900.0
6270,5000006269,1000004684,2,1271,1,-1,-1,2033,546705,2,15000.0,600.0,29400.0,FULFILLED,ARS,6174.0,900.0
6271,5000006270,1000004685,2,996,2,1,1,1,736098,3,15750.0,945.0,46305.0,FULFILLED,ARS,9724.05,0.0
6272,5000006271,1000004686,1,737,2,1,1,1,584176,2,13200.0,528.0,25872.0,PAID,ARS,5433.12,0.0
6273,5000006272,1000004687,1,467,1,-1,-1,2476,958248,2,12000.0,2400.0,21600.0,FULFILLED,ARS,7512.75,900.0
6274,5000006273,1000004687,2,467,1,-1,-1,2476,958248,1,15750.0,1575.0,14175.0,FULFILLED,ARS,7512.75,900.0
6275,5000006274,1000004688,1,232,1,-1,-1,2853,1038863,1,10800.0,540.0,10260.0,FULFILLED,ARS,8139.6,1200.0
6276,5000006275,1000004688,2,232,1,-1,-1,2853,1038863,2,15000.0,1500.0,28500.0,FULFILLED,ARS,8139.6,1200.0
6277,5000006276,1000004689,2,808,1,-1,-1,1220,732503,1,15750.0,1575.0,14175.0,FULFILLED,ARS,16080.75,900.0
6278,5000006277,1000004689,2,808,1,-1,-1,1220,732503,2,15000.0,0.0,30000.0,FULFILLED,ARS,16080.75,900.0
6279,5000006278,1000004689,1,808,1,-1,-1,1220,732503,3,10800.0,0.0,32400.0,FULFILLED,ARS,16080.75,900.0
6280,5000006279,1000004690,1,1141,1,-1,-1,680,502451,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,900.0
6281,5000006280,1000004691,2,363,2,3,3,3,576113,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
6282,5000006281,1000004692,2,720,1,-1,-1,1403,1077575,2,15000.0,1500.0,28500.0,PAID,ARS,15246.0,0.0
6283,5000006282,1000004692,2,720,1,-1,-1,1403,1077575,3,15000.0,900.0,44100.0,PAID,ARS,15246.0,0.0
6284,5000006283,1000004693,2,507,1,-1,-1,2903,1054609,3,13500.0,0.0,40500.0,FULFILLED,ARS,11025.0,1200.0
6285,5000006284,1000004693,1,507,1,-1,-1,2903,1054609,1,12000.0,0.0,12000.0,FULFILLED,ARS,11025.0,1200.0
6286,5000006285,1000004694,1,1040,1,-1,-1,2138,599466,1,12000.0,1200.0,10800.0,PAID,ARS,13410.18,900.0
6287,5000006286,1000004694,2,1040,1,-1,-1,2138,599466,1,15000.0,750.0,14250.0,PAID,ARS,13410.18,900.0
6288,5000006287,1000004694,1,1040,1,-1,-1,2138,599466,3,13200.0,792.0,38808.0,PAID,ARS,13410.18,900.0
6289,5000006288,1000004695,1,180,1,-1,-1,288,1214541,2,13200.0,0.0,26400.0,REFUNDED,ARS,5544.0,900.0
6290,5000006289,1000004696,1,1385,2,3,3,3,472214,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,0.0
6291,5000006290,1000004697,1,185,2,4,4,4,1205501,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,0.0
6292,5000006291,1000004698,1,238,1,-1,-1,3150,444706,2,13200.0,1320.0,25080.0,REFUNDED,ARS,5266.8,0.0
6293,5000006292,1000004699,1,536,1,-1,-1,3189,456918,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,1200.0
6294,5000006293,1000004700,1,1229,1,-1,-1,606,1257574,3,12600.0,1890.0,35910.0,FULFILLED,ARS,7541.1,900.0
6295,5000006294,1000004701,1,814,1,-1,-1,1963,1112508,2,12600.0,504.0,24696.0,FULFILLED,ARS,5186.16,1500.0
6296,5000006295,1000004702,2,1055,1,-1,-1,1166,1069462,3,15750.0,4725.0,42525.0,FULFILLED,ARS,8930.25,900.0
6297,5000006296,1000004703,1,1196,1,-1,-1,34,498404,1,12000.0,600.0,11400.0,CANCELLED,ARS,2394.0,1200.0
6298,5000006297,1000004704,1,1068,2,3,3,3,827030,2,10800.0,2160.0,19440.0,PAID,ARS,10366.65,0.0
6299,5000006298,1000004704,2,1068,2,3,3,3,827030,2,15750.0,1575.0,29925.0,PAID,ARS,10366.65,0.0
6300,5000006299,1000004705,2,865,2,2,2,2,784551,2,15000.0,600.0,29400.0,FULFILLED,ARS,6174.0,0.0
6301,5000006300,1000004706,2,1331,1,-1,-1,2665,1074376,2,15000.0,1500.0,28500.0,FULFILLED,ARS,10521.0,1200.0
6302,5000006301,1000004706,1,1331,1,-1,-1,2665,1074376,2,12000.0,2400.0,21600.0,FULFILLED,ARS,10521.0,1200.0
6303,5000006302,1000004707,1,299,1,-1,-1,910,391664,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,1200.0
6304,5000006303,1000004708,2,1394,2,4,4,4,641704,1,15000.0,0.0,15000.0,FULFILLED,ARS,6142.5,0.0
6305,5000006304,1000004708,2,1394,2,4,4,4,641704,1,15000.0,750.0,14250.0,FULFILLED,ARS,6142.5,0.0
6306,5000006305,1000004709,1,912,2,1,1,1,1010221,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
6307,5000006306,1000004710,1,858,1,-1,-1,560,932741,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,1500.0
6308,5000006307,1000004711,1,899,2,4,4,4,451140,2,10800.0,432.0,21168.0,REFUNDED,ARS,12761.28,0.0
6309,5000006308,1000004711,1,899,2,4,4,4,451140,3,13200.0,0.0,39600.0,REFUNDED,ARS,12761.28,0.0
6310,5000006309,1000004712,2,229,2,2,2,2,936892,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,0.0
6311,5000006310,1000004713,1,134,2,1,1,1,1212186,2,12000.0,0.0,24000.0,CREATED,ARS,5040.0,0.0
6312,5000006311,1000004714,2,657,1,-1,-1,2064,645876,3,15000.0,0.0,45000.0,FULFILLED,ARS,19497.24,900.0
6313,5000006312,1000004714,1,657,1,-1,-1,2064,645876,3,12600.0,756.0,37044.0,FULFILLED,ARS,19497.24,900.0
6314,5000006313,1000004714,1,657,1,-1,-1,2064,645876,1,10800.0,0.0,10800.0,FULFILLED,ARS,19497.24,900.0
6315,5000006314,1000004715,1,210,1,-1,-1,416,968870,1,10800.0,216.0,10584.0,FULFILLED,ARS,8396.64,0.0
6316,5000006315,1000004715,2,210,1,-1,-1,416,968870,2,15000.0,600.0,29400.0,FULFILLED,ARS,8396.64,0.0
6317,5000006316,1000004716,1,1400,1,-1,-1,945,738340,1,12600.0,1260.0,11340.0,PAID,ARS,2381.4,1200.0
6318,5000006317,1000004717,2,23,2,1,1,1,611252,2,15000.0,3000.0,27000.0,FULFILLED,ARS,19141.92,0.0
6319,5000006318,1000004717,1,23,2,1,1,1,611252,3,12000.0,3600.0,32400.0,FULFILLED,ARS,19141.92,0.0
6320,5000006319,1000004717,1,23,2,1,1,1,611252,3,10800.0,648.0,31752.0,FULFILLED,ARS,19141.92,0.0
6321,5000006320,1000004718,1,339,2,1,1,1,1189899,2,12600.0,0.0,25200.0,FULFILLED,ARS,5292.0,0.0
6322,5000006321,1000004719,2,1043,2,2,2,2,637256,1,13500.0,1350.0,12150.0,FULFILLED,ARS,2551.5,0.0
6323,5000006322,1000004720,2,829,1,-1,-1,1136,672205,3,15000.0,0.0,45000.0,FULFILLED,ARS,9450.0,1200.0
6324,5000006323,1000004721,1,932,2,1,1,1,973622,2,13200.0,0.0,26400.0,CANCELLED,ARS,8536.5,0.0
6325,5000006324,1000004721,2,932,2,1,1,1,973622,1,15000.0,750.0,14250.0,CANCELLED,ARS,8536.5,0.0
6326,5000006325,1000004722,1,433,2,1,1,1,504795,1,13200.0,660.0,12540.0,FULFILLED,ARS,2633.4,0.0
6327,5000006326,1000004723,2,1280,2,2,2,2,1104168,3,15750.0,4725.0,42525.0,REFUNDED,ARS,8930.25,0.0
6328,5000006327,1000004724,2,1463,2,1,1,1,582986,2,15750.0,630.0,30870.0,FULFILLED,ARS,6482.7,0.0
6329,5000006328,1000004725,2,1314,2,2,2,2,586616,1,15000.0,1500.0,13500.0,FULFILLED,ARS,2835.0,0.0
6330,5000006329,1000004726,2,812,1,-1,-1,2153,530201,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,900.0
6331,5000006330,1000004727,2,1159,2,4,4,4,1190976,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
6332,5000006331,1000004728,2,1424,1,-1,-1,2118,911972,2,15000.0,600.0,29400.0,FULFILLED,ARS,6174.0,1200.0
6333,5000006332,1000004729,1,276,1,-1,-1,701,982845,3,12000.0,3600.0,32400.0,CANCELLED,ARS,9324.0,900.0
6334,5000006333,1000004729,1,276,1,-1,-1,701,982845,1,12000.0,0.0,12000.0,CANCELLED,ARS,9324.0,900.0
6335,5000006334,1000004730,2,132,2,2,2,2,1011219,3,15000.0,4500.0,40500.0,PAID,ARS,8505.0,0.0
6336,5000006335,1000004731,1,270,2,3,3,3,1228462,1,12000.0,1200.0,10800.0,REFUNDED,ARS,2268.0,0.0
6337,5000006336,1000004732,2,779,2,1,1,1,980482,1,15000.0,300.0,14700.0,PAID,ARS,8127.0,0.0
6338,5000006337,1000004732,1,779,2,1,1,1,980482,2,12000.0,0.0,24000.0,PAID,ARS,8127.0,0.0
6339,5000006338,1000004733,2,1015,2,4,4,4,542189,3,16500.0,4950.0,44550.0,PAID,ARS,9355.5,0.0
6340,5000006339,1000004734,1,314,2,3,3,3,927956,1,10800.0,540.0,10260.0,FULFILLED,ARS,2154.6,0.0
6341,5000006340,1000004735,2,1489,1,-1,-1,1989,546293,2,16500.0,0.0,33000.0,PAID,ARS,6930.0,0.0
6342,5000006341,1000004736,1,425,1,-1,-1,1134,636798,3,12600.0,756.0,37044.0,FULFILLED,ARS,7779.24,1500.0
6343,5000006342,1000004737,2,157,2,1,1,1,655962,1,13500.0,0.0,13500.0,REFUNDED,ARS,7371.0,0.0
6344,5000006343,1000004737,1,157,2,1,1,1,655962,2,12000.0,2400.0,21600.0,REFUNDED,ARS,7371.0,0.0
6345,5000006344,1000004738,2,1421,2,2,2,2,1204138,3,15750.0,945.0,46305.0,FULFILLED,ARS,15394.05,0.0
