order_sk,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
7315,1000007314,1103,1,-1,-1,3028,962809,PAID,ARS,30870.0,6482.7,0.0,37352.7
7316,1000007315,240,1,-1,-1,425,585553,FULFILLED,ARS,15675.0,3291.75,1200.0,20166.75
7317,1000007316,160,1,-1,-1,726,1236677,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
7318,1000007317,548,1,-1,-1,587,425870,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
7319,1000007318,1302,1,-1,-1,856,634969,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
7320,1000007319,1110,1,-1,-1,930,527325,FULFILLED,ARS,56400.0,11844.0,0.0,68244.0
7321,1000007320,164,1,-1,-1,620,1128804,CANCELLED,ARS,13500.0,2835.0,1500.0,17835.0
7322,1000007321,208,1,-1,-1,1907,1122915,FULFILLED,ARS,58200.0,12222.0,900.0,71322.0
7323,1000007322,291,1,-1,-1,1622,1098987,PAID,ARS,14850.0,3118.5,900.0,18868.5
7324,1000007323,531,1,-1,-1,2213,942612,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
7325,1000007324,615,1,-1,-1,641,809093,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
7326,1000007325,80,2,1,1,1,742932,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
7327,1000007326,1420,1,-1,-1,380,502468,PAID,ARS,45000.0,9450.0,1200.0,55650.0
7328,1000007327,1219,2,2,2,2,813344,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
7329,1000007328,774,2,2,2,2,849292,FULFILLED,ARS,64152.0,13471.92,0.0,77623.92
7330,1000007329,1199,2,4,4,4,1085719,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
7331,1000007330,1435,1,-1,-1,3144,1033682,PAID,ARS,44100.0,9261.0,1500.0,54861.0
7332,1000007331,772,2,1,1,1,636367,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
7333,1000007332,474,1,-1,-1,836,1253771,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
7334,1000007333,882,1,-1,-1,2226,777940,FULFILLED,ARS,64350.0,13513.5,1500.0,79363.5
7335,1000007334,414,2,3,3,3,679760,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
7336,1000007335,376,1,-1,-1,1702,1149432,FULFILLED,ARS,92796.0,19487.16,900.0,113183.16
7337,1000007336,1301,2,3,3,3,931654,FULFILLED,ARS,46800.0,9828.0,0.0,56628.0
7338,1000007337,275,1,-1,-1,86,429593,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0
7339,1000007338,1162,1,-1,-1,395,1238584,CANCELLED,ARS,34200.0,7182.0,900.0,42282.0
7340,1000007339,343,1,-1,-1,1075,967279,CANCELLED,ARS,22800.0,4788.0,900.0,28488.0
7341,1000007340,983,2,2,2,2,748687,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75
7342,1000007341,448,1,-1,-1,623,940396,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
7343,1000007342,861,1,-1,-1,1852,660198,FULFILLED,ARS,10260.0,2154.6,1200.0,13614.6
7344,1000007343,1189,2,3,3,3,626278,FULFILLED,ARS,115020.0,24154.2,0.0,139174.2
7345,1000007344,598,2,1,1,1,999398,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
7346,1000007345,560,2,2,2,2,1182722,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
7347,1000007346,377,2,1,1,1,604180,REFUNDED,ARS,35640.0,7484.4,0.0,43124.4
7348,1000007347,118,2,2,2,2,957972,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
7349,1000007348,840,1,-1,-1,2326,760420,FULFILLED,ARS,29160.0,6123.6,1500.0,36783.6
7350,1000007349,55,1,-1,-1,2626,1134728,FULFILLED,ARS,25872.0,5433.12,1500.0,32805.12
7351,1000007350,1387,1,-1,-1,1502,460345,FULFILLED,ARS,11400.0,2394.0,1500.0,15294.0
7352,1000007351,1044,1,-1,-1,371,576886,FULFILLED,ARS,69900.0,14679.0,900.0,85479.0
7353,1000007352,1068,1,-1,-1,2007,553463,FULFILLED,ARS,86700.0,18207.0,1200.0,106107.0
7354,1000007353,1324,1,-1,-1,2284,657517,CANCELLED,ARS,22800.0,4788.0,1200.0,28788.0
7355,1000007354,907,1,-1,-1,1953,522107,PAID,ARS,36696.0,7706.16,900.0,45302.16
7356,1000007355,1281,1,-1,-1,2548,632884,CANCELLED,ARS,55350.0,11623.5,1500.0,68473.5
7357,1000007356,555,2,4,4,4,1103562,PAID,ARS,13500.0,2835.0,0.0,16335.0
7358,1000007357,778,1,-1,-1,3132,559884,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
7359,1000007358,1001,1,-1,-1,2785,1147105,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
7360,1000007359,1188,1,-1,-1,1857,1116269,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8
7361,1000007360,45,1,-1,-1,3060,579539,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
7362,1000007361,1309,2,3,3,3,749839,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7363,1000007362,771,2,4,4,4,1136433,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
7364,1000007363,510,2,3,3,3,896023,FULFILLED,ARS,46200.0,9702.0,0.0,55902.0
7365,1000007364,1450,1,-1,-1,2876,458117,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
7366,1000007365,466,2,1,1,1,1222579,REFUNDED,ARS,64680.0,13582.8,0.0,78262.8
7367,1000007366,722,1,-1,-1,1539,1017186,PAID,ARS,11760.0,2469.6,1200.0,15429.6
7368,1000007367,680,1,-1,-1,2427,1066457,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
7369,1000007368,451,2,2,2,2,1011902,CREATED,ARS,30870.0,6482.7,0.0,37352.7
7370,1000007369,1001,1,-1,-1,989,364537,FULFILLED,ARS,76800.0,16128.0,1200.0,94128.0
7371,1000007370,1127,1,-1,-1,630,551563,PAID,ARS,51000.0,10710.0,900.0,62610.0
7372,1000007371,1188,2,1,1,1,1269131,CANCELLED,ARS,11400.0,2394.0,0.0,13794.0
7373,1000007372,481,2,3,3,3,736869,CANCELLED,ARS,45000.0,9450.0,0.0,54450.0
7374,1000007373,246,1,-1,-1,1607,885684,CANCELLED,ARS,58560.0,12297.6,0.0,70857.6
7375,1000007374,56,2,2,2,2,756128,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
7376,1000007375,547,1,-1,-1,1412,758125,FULFILLED,ARS,49980.0,10495.8,1500.0,61975.8
7377,1000007376,1304,2,2,2,2,1232115,PAID,ARS,99300.0,20853.0,0.0,120153.0
7378,1000007377,1214,2,2,2,2,746847,FULFILLED,ARS,62280.0,13078.8,0.0,75358.8
7379,1000007378,903,1,-1,-1,342,748055,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
7380,1000007379,1173,1,-1,-1,3132,651860,FULFILLED,ARS,76950.0,16159.5,900.0,94009.5
7381,1000007380,181,1,-1,-1,3187,942581,FULFILLED,ARS,54000.0,11340.0,900.0,66240.0
7382,1000007381,65,2,2,2,2,1165425,PAID,ARS,79425.0,16679.25,0.0,96104.25
7383,1000007382,1344,2,3,3,3,715048,PAID,ARS,35640.0,7484.4,0.0,43124.4
7384,1000007383,1436,2,4,4,4,428429,FULFILLED,ARS,60600.0,12726.0,0.0,73326.0
7385,1000007384,567,1,-1,-1,2620,889554,REFUNDED,ARS,12600.0,2646.0,1200.0,16446.0
7386,1000007385,100,1,-1,-1,2448,855024,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
7387,1000007386,1293,1,-1,-1,1082,652295,FULFILLED,ARS,38475.0,8079.75,900.0,47454.75
7388,1000007387,380,1,-1,-1,2187,688562,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
7389,1000007388,351,2,1,1,1,438305,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
7390,1000007389,1029,2,1,1,1,706014,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
7391,1000007390,544,2,3,3,3,651691,FULFILLED,ARS,73050.0,15340.5,0.0,88390.5
7392,1000007391,916,2,4,4,4,1046556,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
7393,1000007392,291,2,3,3,3,756860,REFUNDED,ARS,14962.5,3142.12,0.0,18104.62
7394,1000007393,253,2,3,3,3,367604,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7395,1000007394,922,1,-1,-1,1679,1162974,CANCELLED,ARS,11970.0,2513.7,900.0,15383.7
7396,1000007395,347,1,-1,-1,2545,592861,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
7397,1000007396,882,2,4,4,4,1233468,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
7398,1000007397,477,2,1,1,1,859532,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
7399,1000007398,1061,2,3,3,3,1145589,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
7400,1000007399,292,1,-1,-1,832,1075945,FULFILLED,ARS,56250.0,11812.5,1200.0,69262.5
7401,1000007400,1450,1,-1,-1,903,364714,PAID,ARS,54300.0,11403.0,900.0,66603.0
7402,1000007401,1342,2,2,2,2,545995,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
7403,1000007402,930,1,-1,-1,431,876301,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
7404,1000007403,918,1,-1,-1,2721,870961,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
7405,1000007404,1233,2,3,3,3,829188,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
7406,1000007405,856,2,4,4,4,980450,FULFILLED,ARS,74887.5,15726.38,0.0,90613.88
7407,1000007406,111,1,-1,-1,94,763902,PAID,ARS,32340.0,6791.4,1500.0,40631.4
7408,1000007407,10,2,3,3,3,474143,FULFILLED,ARS,59340.0,12461.4,0.0,71801.4
7409,1000007408,1016,1,-1,-1,1215,493472,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
7410,1000007409,874,1,-1,-1,999,1253074,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
7411,1000007410,789,1,-1,-1,1512,624188,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
7412,1000007411,119,2,2,2,2,812835,PAID,ARS,10260.0,2154.6,0.0,12414.6
7413,1000007412,413,2,2,2,2,1126029,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
7414,1000007413,616,1,-1,-1,656,517254,FULFILLED,ARS,12936.0,2716.56,900.0,16552.56
7415,1000007414,1239,1,-1,-1,970,1191065,FULFILLED,ARS,34020.0,7144.2,900.0,42064.2
7416,1000007415,1053,2,3,3,3,920880,FULFILLED,ARS,98010.0,20582.1,0.0,118592.1
7417,1000007416,255,1,-1,-1,2836,483695,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
7418,1000007417,1123,2,2,2,2,551685,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
7419,1000007418,1427,1,-1,-1,2924,1198452,PAID,ARS,72510.0,15227.1,900.0,88637.1
7420,1000007419,205,2,1,1,1,535016,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0
7421,1000007420,878,2,4,4,4,1008266,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7422,1000007421,1416,1,-1,-1,1833,1191679,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
7423,1000007422,440,1,-1,-1,3006,1218046,PAID,ARS,22800.0,4788.0,900.0,28488.0
7424,1000007423,1366,2,3,3,3,953920,FULFILLED,ARS,25080.0,5266.8,0.0,30346.8
7425,1000007424,487,1,-1,-1,645,796419,REFUNDED,ARS,78120.0,16405.2,900.0,95425.2
7426,1000007425,131,1,-1,-1,2871,1109063,PAID,ARS,42750.0,8977.5,1200.0,52927.5
7427,1000007426,121,2,4,4,4,533493,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
7428,1000007427,33,1,-1,-1,173,863772,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
7429,1000007428,1445,2,1,1,1,1122766,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
7430,1000007429,1031,1,-1,-1,499,705356,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
7431,1000007430,154,2,2,2,2,828155,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5
7432,1000007431,515,1,-1,-1,2934,423715,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
7433,1000007432,1333,2,4,4,4,441931,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
7434,1000007433,1408,2,1,1,1,962755,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
7435,1000007434,787,1,-1,-1,2374,1261311,PAID,ARS,10800.0,2268.0,900.0,13968.0
7436,1000007435,679,2,2,2,2,519663,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
7437,1000007436,513,2,2,2,2,442476,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
7438,1000007437,328,1,-1,-1,2701,395211,PAID,ARS,21600.0,4536.0,900.0,27036.0
7439,1000007438,68,1,-1,-1,2051,1074456,FULFILLED,ARS,21168.0,4445.28,1200.0,26813.28
7440,1000007439,615,1,-1,-1,1935,1102436,PAID,ARS,11760.0,2469.6,0.0,14229.6
7441,1000007440,247,1,-1,-1,562,1246739,REFUNDED,ARS,30780.0,6463.8,900.0,38143.8
7442,1000007441,299,2,4,4,4,733847,CANCELLED,ARS,23940.0,5027.4,0.0,28967.4
7443,1000007442,944,1,-1,-1,60,926118,FULFILLED,ARS,15675.0,3291.75,1200.0,20166.75
7444,1000007443,1048,2,2,2,2,845456,FULFILLED,ARS,53214.0,11174.94,0.0,64388.94
7445,1000007444,195,1,-1,-1,1714,1090847,FULFILLED,ARS,96444.0,20253.24,900.0,117597.24
7446,1000007445,1076,1,-1,-1,863,1121735,PAID,ARS,30000.0,6300.0,900.0,37200.0
7447,1000007446,629,1,-1,-1,2128,1018734,FULFILLED,ARS,14962.5,3142.12,900.0,19004.62
7448,1000007447,1244,2,4,4,4,728816,PAID,ARS,63300.0,13293.0,0.0,76593.0
7449,1000007448,1178,2,1,1,1,820771,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
7450,1000007449,1259,1,-1,-1,1405,431498,FULFILLED,ARS,31500.0,6615.0,900.0,39015.0
7451,1000007450,1,1,-1,-1,853,1254958,FULFILLED,ARS,45120.0,9475.2,1200.0,55795.2
7452,1000007451,873,1,-1,-1,644,1054621,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0
7453,1000007452,1133,1,-1,-1,1537,1163642,CANCELLED,ARS,27000.0,5670.0,1200.0,33870.0
7454,1000007453,166,1,-1,-1,3026,1267266,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
7455,1000007454,373,2,4,4,4,607856,FULFILLED,ARS,42900.0,9009.0,0.0,51909.0
7456,1000007455,1226,1,-1,-1,2479,533951,FULFILLED,ARS,49200.0,10332.0,900.0,60432.0
7457,1000007456,587,1,-1,-1,2217,495771,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
7458,1000007457,1316,2,1,1,1,805816,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
7459,1000007458,766,2,4,4,4,996788,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
7460,1000007459,584,2,3,3,3,472580,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
7461,1000007460,594,2,3,3,3,951477,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
7462,1000007461,1183,1,-1,-1,337,834990,CANCELLED,ARS,12150.0,2551.5,1200.0,15901.5
7463,1000007462,1189,1,-1,-1,2118,520103,PAID,ARS,12825.0,2693.25,1500.0,17018.25
7464,1000007463,1123,2,2,2,2,1256499,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
7465,1000007464,283,1,-1,-1,980,843438,CREATED,ARS,24000.0,5040.0,1500.0,30540.0
7466,1000007465,1236,1,-1,-1,2409,699067,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
7467,1000007466,183,1,-1,-1,3189,492087,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5
7468,1000007467,340,2,1,1,1,910874,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
7469,1000007468,796,2,3,3,3,437267,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
7470,1000007469,25,1,-1,-1,2790,1099737,PAID,ARS,77895.0,16357.95,1200.0,95452.95
7471,1000007470,309,1,-1,-1,255,818752,FULFILLED,ARS,11880.0,2494.8,1200.0,15574.8
7472,1000007471,880,2,4,4,4,1004615,FULFILLED,ARS,56857.5,11940.08,0.0,68797.58
7473,1000007472,314,1,-1,-1,850,644555,FULFILLED,ARS,49500.0,10395.0,1500.0,61395.0
7474,1000007473,1011,1,-1,-1,81,608257,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
7475,1000007474,1356,1,-1,-1,1615,1041643,FULFILLED,ARS,70560.0,14817.6,900.0,86277.6
7476,1000007475,250,1,-1,-1,1900,1219999,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
7477,1000007476,971,1,-1,-1,3002,606498,PAID,ARS,48000.0,10080.0,1500.0,59580.0
7478,1000007477,1085,1,-1,-1,313,852261,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7479,1000007478,355,1,-1,-1,947,855459,CREATED,ARS,12600.0,2646.0,900.0,16146.0
7480,1000007479,863,1,-1,-1,936,1124652,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
7481,1000007480,777,2,1,1,1,440961,PAID,ARS,10800.0,2268.0,0.0,13068.0
7482,1000007481,446,2,3,3,3,889581,CREATED,ARS,27000.0,5670.0,0.0,32670.0
7483,1000007482,262,2,3,3,3,1007050,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
7484,1000007483,1315,2,1,1,1,1025403,PAID,ARS,21600.0,4536.0,0.0,26136.0
7485,1000007484,658,2,3,3,3,1251392,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
7486,1000007485,1043,2,1,1,1,463237,FULFILLED,ARS,85350.0,17923.5,0.0,103273.5
7487,1000007486,347,1,-1,-1,3021,1246922,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
7488,1000007487,360,1,-1,-1,172,684934,FULFILLED,ARS,48216.0,10125.36,900.0,59241.36
7489,1000007488,989,1,-1,-1,1634,443483,FULFILLED,ARS,23760.0,4989.6,1200.0,29949.6
7490,1000007489,1227,1,-1,-1,1916,562281,FULFILLED,ARS,42525.0,8930.25,900.0,52355.25
7491,1000007490,1496,1,-1,-1,1412,984001,PAID,ARS,22680.0,4762.8,1200.0,28642.8
7492,1000007491,410,2,3,3,3,679626,PAID,ARS,13500.0,2835.0,0.0,16335.0
7493,1000007492,1489,1,-1,-1,1135,467386,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
7494,1000007493,1146,1,-1,-1,1180,487558,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
7495,1000007494,1246,2,2,2,2,1079489,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
7496,1000007495,1306,1,-1,-1,912,546260,PAID,ARS,11880.0,2494.8,1200.0,15574.8
7497,1000007496,291,1,-1,-1,1004,803321,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
7498,1000007497,1005,1,-1,-1,1754,880823,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
7499,1000007498,592,2,2,2,2,637262,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
7500,1000007499,1220,1,-1,-1,1050,457367,CANCELLED,ARS,66780.0,14023.8,0.0,80803.8
7501,1000007500,999,2,3,3,3,929236,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
7502,1000007501,647,2,1,1,1,757076,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
7503,1000007502,421,2,1,1,1,576460,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
7504,1000007503,289,2,4,4,4,559078,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
7505,1000007504,436,1,-1,-1,667,1084511,PAID,ARS,54000.0,11340.0,900.0,66240.0
7506,1000007505,899,1,-1,-1,524,445563,PAID,ARS,39690.0,8334.9,1500.0,49524.9
7507,1000007506,1136,1,-1,-1,381,532963,FULFILLED,ARS,37620.0,7900.2,900.0,46420.2
7508,1000007507,691,1,-1,-1,441,353042,FULFILLED,ARS,50355.0,10574.55,0.0,60929.55
7509,1000007508,906,2,4,4,4,704343,CANCELLED,ARS,14700.0,3087.0,0.0,17787.0
7510,1000007509,436,1,-1,-1,1561,1026070,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
7511,1000007510,851,2,3,3,3,1180369,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
7512,1000007511,1455,2,3,3,3,1137455,CREATED,ARS,12000.0,2520.0,0.0,14520.0
7513,1000007512,1421,2,4,4,4,825697,FULFILLED,ARS,74400.0,15624.0,0.0,90024.0
7514,1000007513,629,2,1,1,1,724701,FULFILLED,ARS,47100.0,9891.0,0.0,56991.0
7515,1000007514,295,1,-1,-1,775,804639,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
7516,1000007515,1148,2,2,2,2,878264,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
7517,1000007516,248,1,-1,-1,1266,895271,PAID,ARS,14250.0,2992.5,900.0,18142.5
7518,1000007517,377,1,-1,-1,1055,701196,PAID,ARS,22800.0,4788.0,1200.0,28788.0
7519,1000007518,1008,1,-1,-1,872,387340,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
7520,1000007519,978,1,-1,-1,2064,845244,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
7521,1000007520,1154,1,-1,-1,2777,464504,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7522,1000007521,1168,1,-1,-1,2797,753034,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
7523,1000007522,1178,2,1,1,1,675407,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0
7524,1000007523,344,1,-1,-1,1740,713401,FULFILLED,ARS,33993.0,7138.53,1500.0,42631.53
7525,1000007524,986,2,1,1,1,740826,FULFILLED,ARS,116347.5,24432.98,0.0,140780.48
7526,1000007525,884,1,-1,-1,2017,702970,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
7527,1000007526,1046,1,-1,-1,2697,567194,FULFILLED,ARS,39270.0,8246.7,1200.0,48716.7
7528,1000007527,244,1,-1,-1,1265,1240507,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
7529,1000007528,1246,1,-1,-1,3088,1062706,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
7530,1000007529,873,2,4,4,4,1174034,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
7531,1000007530,988,1,-1,-1,318,470531,FULFILLED,ARS,84600.0,17766.0,900.0,103266.0
7532,1000007531,597,2,2,2,2,955410,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
7533,1000007532,1432,1,-1,-1,1433,378939,REFUNDED,ARS,35850.0,7528.5,900.0,44278.5
7534,1000007533,833,1,-1,-1,2939,1115561,CREATED,ARS,44550.0,9355.5,900.0,54805.5
7535,1000007534,148,1,-1,-1,964,602292,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
7536,1000007535,570,1,-1,-1,3081,1080298,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
7537,1000007536,1102,2,2,2,2,691168,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
7538,1000007537,788,1,-1,-1,687,729765,FULFILLED,ARS,55368.0,11627.28,1500.0,68495.28
7539,1000007538,252,1,-1,-1,2684,1096942,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
7540,1000007539,1442,2,3,3,3,554135,PAID,ARS,34560.0,7257.6,0.0,41817.6
7541,1000007540,483,2,1,1,1,471494,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
7542,1000007541,946,2,4,4,4,848061,CANCELLED,ARS,59325.0,12458.25,0.0,71783.25
7543,1000007542,603,1,-1,-1,2905,932664,PAID,ARS,13500.0,2835.0,0.0,16335.0
7544,1000007543,1410,1,-1,-1,1941,701804,PAID,ARS,11400.0,2394.0,0.0,13794.0
7545,1000007544,857,2,1,1,1,408004,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
7546,1000007545,1080,2,1,1,1,1031266,PAID,ARS,47025.0,9875.25,0.0,56900.25
7547,1000007546,795,1,-1,-1,1733,1197352,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
7548,1000007547,926,2,1,1,1,1084898,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
7549,1000007548,911,2,1,1,1,589991,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
7550,1000007549,435,1,-1,-1,2129,731561,PAID,ARS,24000.0,5040.0,1200.0,30240.0
7551,1000007550,597,1,-1,-1,2574,354422,FULFILLED,ARS,12936.0,2716.56,1500.0,17152.56
7552,1000007551,817,1,-1,-1,2445,662473,CANCELLED,ARS,11970.0,2513.7,0.0,14483.7
7553,1000007552,815,1,-1,-1,2737,542958,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24
7554,1000007553,304,1,-1,-1,2603,453248,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
7555,1000007554,529,1,-1,-1,2597,1099941,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
7556,1000007555,832,2,4,4,4,1144007,PAID,ARS,14700.0,3087.0,0.0,17787.0
7557,1000007556,1235,1,-1,-1,1385,984284,CANCELLED,ARS,32400.0,6804.0,900.0,40104.0
7558,1000007557,614,2,1,1,1,562822,PAID,ARS,36000.0,7560.0,0.0,43560.0
7559,1000007558,951,2,3,3,3,386728,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56
7560,1000007559,1156,1,-1,-1,1553,748210,FULFILLED,ARS,49800.0,10458.0,900.0,61158.0
7561,1000007560,689,2,4,4,4,651532,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
7562,1000007561,1482,1,-1,-1,1381,801858,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
7563,1000007562,243,2,1,1,1,393887,PAID,ARS,76500.0,16065.0,0.0,92565.0
7564,1000007563,547,1,-1,-1,2733,898161,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
7565,1000007564,292,1,-1,-1,2299,499317,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8
7566,1000007565,1145,2,3,3,3,1116849,PAID,ARS,32340.0,6791.4,0.0,39131.4
7567,1000007566,87,1,-1,-1,46,781318,PAID,ARS,62040.0,13028.4,900.0,75968.4
7568,1000007567,1046,2,4,4,4,624514,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25
7569,1000007568,1071,1,-1,-1,2484,434368,FULFILLED,ARS,56670.0,11900.7,1500.0,70070.7
7570,1000007569,758,2,4,4,4,366478,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
7571,1000007570,149,2,4,4,4,1256259,FULFILLED,ARS,54000.0,11340.0,0.0,65340.0
7572,1000007571,809,1,-1,-1,1379,644737,CANCELLED,ARS,35640.0,7484.4,1500.0,44624.4
7573,1000007572,45,2,4,4,4,612459,PAID,ARS,35280.0,7408.8,0.0,42688.8
7574,1000007573,423,1,-1,-1,633,1146276,PAID,ARS,43200.0,9072.0,0.0,52272.0
7575,1000007574,1222,2,4,4,4,723579,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
7576,1000007575,47,1,-1,-1,690,397982,FULFILLED,ARS,72600.0,15246.0,900.0,88746.0
7577,1000007576,699,1,-1,-1,407,637231,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
