session_sk,session_id,customer_sk,started_at_sk,ended_at_sk,source_sk,device_sk
51496,11000051495,993,1167227,1167279.0,4,2
51497,11000051496,-1,622336,622346.0,5,2
51498,11000051497,899,1031248,1031299.0,3,2
51499,11000051498,1410,368845,368904.0,4,2
51500,11000051499,251,1148151,1148179.0,2,2
51501,11000051500,104,588476,588516.0,2,3
51502,11000051501,462,662094,662111.0,3,2
51503,11000051502,1361,1219177,1219225.0,1,2
51504,11000051503,-1,886189,,2,1
51505,11000051504,222,1028885,1028918.0,2,2
51506,11000051505,-1,442137,442173.0,1,2
51507,11000051506,-1,1097366,1097373.0,5,1
51508,11000051507,796,1225390,1225396.0,4,1
51509,11000051508,-1,801987,,4,2
51510,11000051509,-1,470906,470912.0,1,2
51511,11000051510,329,821843,821883.0,2,2
51512,11000051511,-1,532639,532653.0,2,1
51513,11000051512,1396,1062597,1062617.0,2,2
51514,11000051513,1419,1224595,1224649.0,2,2
51515,11000051514,632,1006449,1006457.0,2,2
51516,11000051515,997,776536,776581.0,2,3
51517,11000051516,1196,557454,,2,2
51518,11000051517,440,373877,373910.0,1,2
51519,11000051518,1230,484193,484226.0,2,2
51520,11000051519,-1,469469,469513.0,5,2
51521,11000051520,302,624742,624771.0,1,1
51522,11000051521,1357,1080010,1080044.0,2,3
51523,11000051522,1105,532059,532089.0,3,2
51524,11000051523,875,1041866,1041912.0,3,1
51525,11000051524,245,777615,777646.0,2,1
51526,11000051525,-1,373845,373886.0,5,2
51527,11000051526,490,670695,670696.0,2,2
51528,11000051527,-1,388604,388621.0,4,2
51529,11000051528,-1,703732,703789.0,1,2
51530,11000051529,1245,556608,556631.0,2,2
51531,11000051530,-1,437725,437755.0,4,1
51532,11000051531,1428,925162,925209.0,4,2
51533,11000051532,562,778949,778951.0,3,1
51534,11000051533,1235,828677,828701.0,3,3
51535,11000051534,684,1046167,1046169.0,2,3
51536,11000051535,-1,1085787,1085804.0,1,2
51537,11000051536,144,762019,762075.0,5,1
51538,11000051537,-1,1169192,1169197.0,2,1
51539,11000051538,1253,703468,703498.0,4,2
51540,11000051539,-1,454553,454592.0,2,2
51541,11000051540,1421,615135,615153.0,1,2
51542,11000051541,1097,380009,380069.0,2,1
51543,11000051542,437,948080,948083.0,2,1
51544,11000051543,-1,458496,458538.0,3,2
51545,11000051544,174,925621,925644.0,3,2
51546,11000051545,872,1269269,1269309.0,5,1
51547,11000051546,708,862773,862778.0,3,1
51548,11000051547,1163,1173032,1173067.0,2,3
51549,11000051548,-1,972311,,4,2
51550,11000051549,313,1236968,,1,1
51551,11000051550,-1,741378,741434.0,2,3
51552,11000051551,366,1084650,1084653.0,1,2
51553,11000051552,579,460910,460929.0,3,2
51554,11000051553,561,689994,690031.0,2,2
51555,11000051554,1069,959843,959861.0,1,2
51556,11000051555,-1,1158473,1158476.0,2,1
51557,11000051556,-1,1231260,1231267.0,1,2
51558,11000051557,-1,596900,596950.0,5,1
51559,11000051558,626,1035031,1035041.0,1,2
51560,11000051559,1445,880804,880850.0,3,2
51561,11000051560,329,1249649,1249662.0,2,2
51562,11000051561,-1,718722,718761.0,2,2
51563,11000051562,-1,461826,461876.0,2,1
51564,11000051563,536,955348,955408.0,1,1
51565,11000051564,1294,755841,755892.0,2,2
51566,11000051565,666,897091,897119.0,4,2
51567,11000051566,-1,1261193,1261195.0,1,1
51568,11000051567,761,860503,860524.0,4,2
51569,11000051568,373,915326,915380.0,2,2
51570,11000051569,930,634497,634553.0,5,1
51571,11000051570,691,564383,564434.0,1,1
51572,11000051571,1060,1074121,1074133.0,1,2
51573,11000051572,1329,1172391,1172426.0,1,3
51574,11000051573,-1,858728,858743.0,5,2
51575,11000051574,768,478425,478435.0,5,2
51576,11000051575,485,961642,961691.0,3,2
51577,11000051576,-1,883754,883810.0,3,2
51578,11000051577,-1,738312,738361.0,2,1
51579,11000051578,802,1237230,1237232.0,5,2
51580,11000051579,-1,442999,443007.0,2,2
51581,11000051580,-1,574743,574795.0,2,2
51582,11000051581,1476,555895,555900.0,2,2
51583,11000051582,700,884525,884547.0,2,1
51584,11000051583,-1,893396,893429.0,2,2
51585,11000051584,-1,872174,872179.0,2,1
51586,11000051585,1285,447798,447849.0,4,2
51587,11000051586,-1,765478,765508.0,2,1
51588,11000051587,1085,754719,754740.0,4,1
51589,11000051588,-1,835509,835534.0,1,2
51590,11000051589,-1,877810,877857.0,4,2
51591,11000051590,-1,583515,,3,2
51592,11000051591,302,1156472,1156485.0,1,2
51593,11000051592,821,514663,514665.0,2,1
51594,11000051593,206,807764,807814.0,3,2
51595,11000051594,1005,1267528,1267552.0,4,1
51596,11000051595,-1,717281,717328.0,1,1
51597,11000051596,-1,424242,424264.0,4,2
51598,11000051597,-1,667725,667750.0,2,3
51599,11000051598,-1,1180005,1180061.0,2,1
51600,11000051599,218,353988,353999.0,4,2
51601,11000051600,319,992165,992220.0,2,2
51602,11000051601,387,1083183,1083206.0,4,1
51603,11000051602,183,772240,772280.0,1,2
51604,11000051603,2,916505,916534.0,2,1
51605,11000051604,709,417299,417323.0,2,3
51606,11000051605,374,1116230,,2,2
51607,11000051606,1341,1194341,1194383.0,5,2
51608,11000051607,764,661048,661050.0,1,2
51609,11000051608,-1,811121,811133.0,1,2
51610,11000051609,755,581418,581477.0,2,1
51611,11000051610,-1,546719,546751.0,1,2
51612,11000051611,1466,504448,504465.0,1,2
51613,11000051612,126,587498,587514.0,1,1
51614,11000051613,1003,1265376,1265399.0,2,1
51615,11000051614,413,950271,950308.0,2,2
51616,11000051615,442,504030,504047.0,2,2
51617,11000051616,1365,624270,624271.0,1,1
51618,11000051617,1282,1086319,,5,2
51619,11000051618,1016,679152,679163.0,2,2
51620,11000051619,-1,1061047,1061071.0,2,3
51621,11000051620,1000,911309,911337.0,1,2
51622,11000051621,1273,407208,,1,1
51623,11000051622,1191,1129244,1129253.0,2,2
51624,11000051623,-1,539199,539213.0,2,2
51625,11000051624,-1,478061,,2,1
51626,11000051625,505,551388,551435.0,4,1
51627,11000051626,1443,896100,896142.0,1,1
51628,11000051627,908,666176,666188.0,2,3
51629,11000051628,664,839998,840041.0,5,2
51630,11000051629,233,492793,492805.0,5,2
51631,11000051630,528,480614,480622.0,1,1
51632,11000051631,-1,1099513,1099562.0,1,1
51633,11000051632,-1,1024925,1024942.0,1,1
51634,11000051633,1187,820358,820369.0,1,2
51635,11000051634,404,1201393,1201394.0,2,2
51636,11000051635,371,559070,559105.0,2,2
51637,11000051636,-1,552130,552185.0,4,2
51638,11000051637,1470,474350,474407.0,1,2
51639,11000051638,535,910579,910581.0,5,3
51640,11000051639,823,572590,572623.0,3,1
51641,11000051640,605,978107,978148.0,3,2
51642,11000051641,-1,1136957,1137009.0,2,2
51643,11000051642,1278,924494,924533.0,2,1
51644,11000051643,1255,721516,721532.0,3,2
51645,11000051644,-1,390453,390462.0,2,1
51646,11000051645,-1,691898,691958.0,2,2
51647,11000051646,794,923469,923482.0,2,2
51648,11000051647,936,822763,822818.0,1,1
51649,11000051648,1080,865617,865643.0,2,1
51650,11000051649,-1,1113803,1113843.0,2,1
51651,11000051650,-1,958488,958529.0,5,2
51652,11000051651,-1,1169886,1169915.0,3,2
51653,11000051652,-1,1179917,1179929.0,5,1
51654,11000051653,1444,487386,487412.0,2,2
51655,11000051654,843,467716,467718.0,1,1
51656,11000051655,-1,1215284,1215323.0,1,2
51657,11000051656,-1,424489,424499.0,4,1
51658,11000051657,1149,609395,609411.0,1,1
51659,11000051658,999,396634,396668.0,5,3
51660,11000051659,607,1249219,1249226.0,3,2
51661,11000051660,-1,967448,967465.0,2,1
51662,11000051661,1469,473977,473988.0,1,1
51663,11000051662,1392,745652,745696.0,3,2
51664,11000051663,1011,868781,868790.0,4,2
51665,11000051664,-1,652716,652726.0,3,2
51666,11000051665,120,1039765,1039814.0,2,2
51667,11000051666,-1,507437,507448.0,2,2
51668,11000051667,1318,1018097,1018148.0,2,2
51669,11000051668,-1,711660,711708.0,2,2
51670,11000051669,964,365829,365866.0,4,2
51671,11000051670,-1,848152,848196.0,1,2
51672,11000051671,768,1078740,1078792.0,1,1
51673,11000051672,1469,885228,885272.0,5,1
51674,11000051673,-1,1199223,1199262.0,1,1
51675,11000051674,536,858671,858722.0,1,1
51676,11000051675,1039,1031319,1031363.0,1,2
51677,11000051676,-1,592668,592700.0,3,2
51678,11000051677,672,613264,613291.0,2,2
51679,11000051678,567,1245991,1246047.0,2,2
51680,11000051679,716,1129255,1129264.0,1,1
51681,11000051680,-1,785616,785654.0,1,2
51682,11000051681,-1,990376,990398.0,5,1
51683,11000051682,377,653794,653805.0,1,2
51684,11000051683,1186,472431,472442.0,2,2
51685,11000051684,956,1268959,1268990.0,1,2
51686,11000051685,-1,1152195,,4,2
51687,11000051686,-1,625034,625093.0,2,2
51688,11000051687,339,390837,,4,2
51689,11000051688,963,928643,928677.0,3,2
51690,11000051689,700,640846,640849.0,2,2
51691,11000051690,202,752327,752329.0,2,2
51692,11000051691,1443,592369,592412.0,1,2
51693,11000051692,-1,851571,851620.0,3,2
51694,11000051693,170,708853,708872.0,5,2
51695,11000051694,523,908175,908209.0,1,2
51696,11000051695,-1,848317,848353.0,5,2
51697,11000051696,-1,446657,446709.0,1,2
51698,11000051697,-1,880304,880343.0,1,2
51699,11000051698,1149,670158,,2,2
51700,11000051699,15,657543,657569.0,2,2
51701,11000051700,1170,663441,663478.0,2,2
51702,11000051701,448,1179629,1179631.0,2,2
51703,11000051702,808,854042,854094.0,5,1
51704,11000051703,639,743385,743434.0,2,2
51705,11000051704,148,708929,708976.0,2,3
51706,11000051705,-1,675545,675547.0,1,2
51707,11000051706,412,399852,399907.0,5,1
51708,11000051707,-1,385919,385954.0,2,2
51709,11000051708,981,909352,909380.0,2,2
51710,11000051709,376,1247364,,1,2
51711,11000051710,811,819746,819766.0,4,2
51712,11000051711,-1,1047404,1047441.0,2,1
51713,11000051712,989,472907,472934.0,4,2
51714,11000051713,178,980986,981039.0,2,3
51715,11000051714,456,753034,753074.0,4,1
51716,11000051715,27,584907,584940.0,4,2
51717,11000051716,953,449973,450021.0,3,1
51718,11000051717,-1,761198,761210.0,2,1
51719,11000051718,-1,491224,491249.0,5,2
51720,11000051719,222,592884,592914.0,1,2
51721,11000051720,1403,1010981,1011025.0,2,2
51722,11000051721,45,664990,665026.0,1,2
51723,11000051722,-1,831436,831471.0,1,1
51724,11000051723,198,774982,775012.0,5,2
51725,11000051724,562,819988,,2,2
51726,11000051725,-1,805705,805746.0,2,2
51727,11000051726,863,1063974,1063985.0,1,1
51728,11000051727,-1,423902,423952.0,1,2
51729,11000051728,-1,382251,382257.0,5,2
51730,11000051729,-1,1053396,1053403.0,1,1
51731,11000051730,-1,361853,361898.0,2,2
51732,11000051731,1414,695003,695044.0,4,1
51733,11000051732,-1,959097,959107.0,1,2
51734,11000051733,-1,878940,878959.0,4,1
51735,11000051734,966,645495,645535.0,4,1
51736,11000051735,-1,1011429,1011457.0,4,2
51737,11000051736,871,916805,916864.0,1,2
51738,11000051737,945,1242227,1242269.0,1,2
51739,11000051738,-1,364287,364303.0,1,2
51740,11000051739,1041,505491,505515.0,2,1
51741,11000051740,120,908466,908520.0,2,1
51742,11000051741,1314,938497,938514.0,1,1
51743,11000051742,-1,382041,,2,1
51744,11000051743,-1,613144,613178.0,2,1
51745,11000051744,1149,1100005,1100012.0,3,2
51746,11000051745,-1,767682,767700.0,1,1
51747,11000051746,330,1066596,1066615.0,3,2
51748,11000051747,217,1256768,1256781.0,2,3
51749,11000051748,701,1003271,1003312.0,2,1
51750,11000051749,1341,665834,665847.0,1,2
51751,11000051750,1439,881817,,2,2
51752,11000051751,432,842165,842192.0,1,2
51753,11000051752,1284,765310,765343.0,4,2
51754,11000051753,-1,1061332,1061346.0,2,2
51755,11000051754,60,569843,569886.0,2,1
51756,11000051755,655,883086,883088.0,2,1
51757,11000051756,69,909930,909959.0,1,2
51758,11000051757,410,781218,781225.0,1,1
51759,11000051758,411,1132039,1132081.0,2,1
51760,11000051759,740,1004578,1004625.0,2,1
51761,11000051760,-1,639365,639387.0,2,2
51762,11000051761,1006,578034,578085.0,1,2
51763,11000051762,1444,869698,869739.0,2,2
51764,11000051763,-1,397571,397601.0,1,2
51765,11000051764,750,391158,391165.0,2,2
51766,11000051765,-1,1020217,1020244.0,1,2
51767,11000051766,-1,824865,824895.0,4,2
51768,11000051767,669,969529,969563.0,2,2
51769,11000051768,1317,953992,954004.0,2,1
51770,11000051769,1153,1142950,1142956.0,1,2
51771,11000051770,-1,926920,926941.0,2,2
51772,11000051771,445,432129,432179.0,1,2
51773,11000051772,288,557606,557611.0,3,1
51774,11000051773,366,496882,496910.0,2,2
51775,11000051774,-1,1003804,1003843.0,1,1
51776,11000051775,1370,474157,474170.0,1,3
51777,11000051776,-1,634973,,5,2
51778,11000051777,76,891162,891214.0,4,2
51779,11000051778,-1,1188015,1188053.0,1,2
51780,11000051779,758,1006935,1006991.0,2,2
51781,11000051780,-1,1141552,1141594.0,1,2
51782,11000051781,-1,1249293,1249317.0,2,1
51783,11000051782,-1,617754,617774.0,1,2
51784,11000051783,-1,531320,531323.0,3,2
51785,11000051784,699,774961,775016.0,2,2
51786,11000051785,-1,981442,981463.0,2,1
51787,11000051786,-1,932009,932057.0,2,1
51788,11000051787,350,1158246,1158305.0,4,2
51789,11000051788,24,514759,514783.0,4,2
51790,11000051789,-1,858264,858281.0,4,2
51791,11000051790,1074,376246,376283.0,1,2
51792,11000051791,721,1164606,1164665.0,2,2
51793,11000051792,-1,767479,767491.0,3,2
51794,11000051793,-1,1041908,1041947.0,2,2
51795,11000051794,-1,855326,855364.0,4,2
51796,11000051795,78,626185,626204.0,1,1
51797,11000051796,1249,453305,453357.0,3,2
51798,11000051797,1051,1114217,1114259.0,2,1
51799,11000051798,280,840953,840980.0,1,1
51800,11000051799,850,747175,747200.0,2,1
51801,11000051800,908,781564,781601.0,1,2
51802,11000051801,640,682611,682655.0,3,2
51803,11000051802,851,475700,475727.0,4,2
51804,11000051803,-1,522268,,1,1
51805,11000051804,922,1144716,1144748.0,1,2
51806,11000051805,1245,895320,895355.0,1,2
51807,11000051806,829,394265,394323.0,5,1
51808,11000051807,1210,433410,433432.0,2,2
51809,11000051808,1198,376984,377022.0,1,2
51810,11000051809,-1,902711,902721.0,4,2
51811,11000051810,316,1130620,1130666.0,4,2
51812,11000051811,540,769564,769568.0,2,2
51813,11000051812,-1,860362,860382.0,4,1
51814,11000051813,-1,939662,939684.0,2,2
51815,11000051814,-1,360503,360542.0,1,2
51816,11000051815,-1,601104,601112.0,3,2
51817,11000051816,236,881233,881243.0,1,2
51818,11000051817,239,786969,786993.0,3,2
51819,11000051818,962,1244721,1244770.0,4,2
51820,11000051819,-1,361795,361807.0,4,1
51821,11000051820,-1,1146918,1146923.0,2,2
51822,11000051821,303,386744,386746.0,2,1
51823,11000051822,1459,1207043,1207082.0,2,2
51824,11000051823,-1,980023,,1,2
51825,11000051824,1493,1004840,1004892.0,1,2
51826,11000051825,709,382861,,4,2
51827,11000051826,1408,1265368,1265389.0,4,2
51828,11000051827,-1,898572,898611.0,2,2
51829,11000051828,929,1084826,,3,1
51830,11000051829,632,362095,362151.0,1,2
51831,11000051830,1257,1142752,1142799.0,1,2
51832,11000051831,688,1078755,1078765.0,2,3
51833,11000051832,-1,522430,522489.0,2,2
51834,11000051833,-1,594046,594052.0,1,1
51835,11000051834,364,604954,604967.0,2,1
51836,11000051835,1026,1179673,1179679.0,1,2
51837,11000051836,691,590125,590184.0,1,2
51838,11000051837,1498,368846,368887.0,1,1
51839,11000051838,177,531938,531985.0,1,2
51840,11000051839,170,842634,842682.0,2,2
51841,11000051840,807,606317,606343.0,2,2
51842,11000051841,968,581901,581930.0,1,2
51843,11000051842,-1,397846,397855.0,4,2
51844,11000051843,651,704642,704667.0,5,2
51845,11000051844,-1,987426,987466.0,1,2
51846,11000051845,-1,501039,501040.0,1,1
51847,11000051846,540,482570,482626.0,2,3
51848,11000051847,821,434036,434056.0,2,2
51849,11000051848,559,780460,780476.0,4,1
51850,11000051849,-1,470830,470881.0,5,2
51851,11000051850,-1,698178,698191.0,5,2
51852,11000051851,867,464345,464378.0,1,2
51853,11000051852,410,358233,358240.0,1,2
51854,11000051853,-1,755419,755463.0,4,2
51855,11000051854,110,740691,740749.0,1,2
51856,11000051855,1062,761737,761776.0,2,2
51857,11000051856,-1,1096626,,1,2
51858,11000051857,1164,599380,599414.0,4,2
51859,11000051858,-1,718412,718469.0,5,2
51860,11000051859,-1,1033656,1033712.0,1,2
51861,11000051860,1197,654177,654219.0,1,2
51862,11000051861,937,415976,416020.0,3,1
51863,11000051862,-1,1020551,1020584.0,1,2
51864,11000051863,18,964679,964735.0,2,2
51865,11000051864,-1,1207934,1207950.0,2,2
51866,11000051865,542,1084492,1084550.0,2,1
51867,11000051866,894,484600,484611.0,4,3
51868,11000051867,-1,1063303,1063345.0,1,2
51869,11000051868,-1,683353,683372.0,5,2
51870,11000051869,376,865680,865701.0,2,2
51871,11000051870,872,1224811,1224833.0,3,2
51872,11000051871,827,528001,528031.0,1,1
51873,11000051872,672,1124393,1124410.0,3,1
51874,11000051873,-1,913528,913569.0,1,1
51875,11000051874,1210,957737,957773.0,2,2
51876,11000051875,1476,409627,409636.0,3,2
51877,11000051876,1245,888788,888819.0,2,2
51878,11000051877,555,1271516,1271568.0,5,1
51879,11000051878,1444,827969,827988.0,2,1
51880,11000051879,1437,1190424,1190459.0,2,2
51881,11000051880,542,625630,625656.0,2,2
51882,11000051881,-1,383792,383808.0,3,2
51883,11000051882,-1,709066,709115.0,2,3
51884,11000051883,232,720733,720787.0,4,1
51885,11000051884,1082,774098,774101.0,2,2
51886,11000051885,1475,563801,563810.0,1,1
51887,11000051886,1473,647635,647657.0,4,2
51888,11000051887,811,366027,366047.0,2,1
51889,11000051888,1301,1238771,1238799.0,3,2
51890,11000051889,1110,927394,927411.0,2,2
51891,11000051890,1079,935757,935771.0,2,2
51892,11000051891,34,536710,536748.0,1,2
51893,11000051892,931,1252503,1252526.0,2,2
51894,11000051893,-1,746118,746120.0,2,2
51895,11000051894,-1,1121337,1121343.0,1,2
51896,11000051895,1421,605705,605723.0,5,2
51897,11000051896,-1,840584,840634.0,5,2
51898,11000051897,651,739039,739093.0,3,1
51899,11000051898,974,1219228,1219278.0,4,3
51900,11000051899,471,601847,601861.0,2,2
51901,11000051900,-1,393731,393789.0,1,1
51902,11000051901,-1,659930,659986.0,2,1
51903,11000051902,-1,1213001,1213028.0,1,2
51904,11000051903,-1,652933,652956.0,1,2
51905,11000051904,439,732329,732359.0,5,1
51906,11000051905,1441,667192,667210.0,3,1
51907,11000051906,-1,422061,422095.0,1,2
51908,11000051907,-1,399154,399199.0,4,1
51909,11000051908,1035,937005,937053.0,2,2
51910,11000051909,687,700268,700312.0,1,2
51911,11000051910,990,1030677,1030693.0,5,3
51912,11000051911,196,536693,536751.0,2,2
51913,11000051912,-1,645229,645244.0,4,1
51914,11000051913,641,1126670,1126704.0,2,1
51915,11000051914,1276,458184,458218.0,1,2
51916,11000051915,-1,1014335,1014378.0,2,2
51917,11000051916,-1,1208444,1208502.0,1,2
51918,11000051917,578,645515,645541.0,1,2
51919,11000051918,-1,808525,808575.0,1,1
51920,11000051919,-1,658584,658625.0,3,2
51921,11000051920,-1,1067948,1067957.0,5,2
51922,11000051921,-1,1191986,1192026.0,2,2
51923,11000051922,-1,768569,768628.0,2,1
51924,11000051923,1318,1032121,1032124.0,2,2
51925,11000051924,58,715231,715242.0,1,2
51926,11000051925,-1,1076758,1076809.0,4,2
51927,11000051926,439,735181,735190.0,1,2
51928,11000051927,-1,1168552,1168582.0,2,2
51929,11000051928,-1,813954,813991.0,2,1
51930,11000051929,-1,1084352,1084366.0,2,1
51931,11000051930,66,861521,861531.0,2,2
51932,11000051931,1336,1102559,1102592.0,1,1
51933,11000051932,263,986274,986276.0,2,2
51934,11000051933,567,1241771,1241791.0,2,1
51935,11000051934,36,712780,,1,2
51936,11000051935,1115,1130537,1130576.0,1,2
51937,11000051936,722,725882,725934.0,1,3
51938,11000051937,1128,815035,815054.0,2,2
51939,11000051938,1373,621238,621288.0,1,2
51940,11000051939,-1,1229377,1229396.0,3,2
51941,11000051940,1045,1243478,1243509.0,1,2
51942,11000051941,-1,704337,704347.0,2,2
51943,11000051942,189,1033198,1033247.0,1,2
51944,11000051943,890,1198957,1199010.0,1,2
51945,11000051944,392,488057,488084.0,2,1
51946,11000051945,1310,687354,687411.0,2,2
51947,11000051946,1409,435924,435937.0,1,3
51948,11000051947,-1,450712,450757.0,1,1
51949,11000051948,-1,361493,361552.0,1,2
51950,11000051949,-1,902028,902031.0,4,2
51951,11000051950,-1,1093094,1093148.0,1,1
51952,11000051951,1111,1165282,1165314.0,3,1
51953,11000051952,572,470654,470668.0,1,2
51954,11000051953,-1,1028735,1028744.0,4,2
51955,11000051954,-1,505928,505961.0,1,2
51956,11000051955,-1,816768,816796.0,2,1
51957,11000051956,1114,951277,951336.0,5,2
51958,11000051957,-1,647880,647937.0,1,1
